Utility Characteristics,,,,,,Demand,,Energy Sources (Megawatthours),,,,,,,,,,Disposition,,,,,,Electric Revenues,,,,,,,
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2017,15619,City of Radford - (VA),VA,Municipal,RFC,32.4,37.1,0,"178,609",.,.,0,.,.,0,.,"178,609","167,567",.,7,.,"11,035","178,609","18,936.00",.,.,.,.,.,"18,936.00",O
2017,15621,"Radiant Electric Coop, Inc",KS,Cooperative,SPP,14,13,.,"72,543",.,.,0,.,.,0,.,"72,543","66,564",.,.,.,"5,979","72,543","9,398.00",.,.,.,.,56,"9,454.00",O
2017,15671,Randolph Electric Member Corp,NC,Cooperative,SERC,121.5,152.2,.,"520,931",.,.,0,.,.,0,.,"520,931","492,853",.,.,.,"28,078","520,931","59,720.20",.,.,.,.,.,"59,720.20",O
2017,15672,Ralls County Electric Coop,MO,Cooperative,SERC,26.5,26.6,.,"104,554",.,.,0,.,.,0,.,"104,554","101,289",.,339,.,"2,926","104,554","13,708.00",.,.,.,.,418,"14,126.00",O
2017,15686,Village of Rantoul - (IL),IL,Municipal,RFC,33,23,"1,296","154,738",.,.,0,.,.,0,.,"156,034","145,516",.,"7,836",543,"2,139","156,034","16,825.00",.,.,.,.,.,"16,825.00",O
2017,15700,Rayle Electric Membership Corp,GA,Cooperative,SERC,62.3,69,.,"268,269",.,.,0,.,.,0,.,"268,269","248,511",.,.,376,"19,382","268,269","34,754.00",.,.,.,.,897,"35,651.00",O
2017,15711,Rainbow Energy Marketing Corp,ND,Wholesale Power Marketer,MRO,.,.,.,"2,953,530",.,.,0,.,.,0,"-112,675","2,840,855",.,"2,840,855",.,.,.,"2,840,855",.,.,"73,404.40",.,.,.,"73,404.40",O
2017,15746,Red River Valley Rrl Elec Assn,OK,Cooperative,SPP,76,102,.,"403,337",.,.,0,.,.,0,.,"403,337","386,607",.,.,.,"16,730","403,337","33,638.00",.,.,.,.,281,"33,919.00",O
2017,15748,Town of Reading - (MA),MA,Municipal,NPCC,155.2,99.8,.,"679,391",.,.,0,.,.,0,.,"679,391","659,587","3,419",.,735,"15,650","679,391","89,558.20",.,414.2,.,.,"1,495.30","91,467.70",O
2017,15750,Redwood Electric Coop,MN,Cooperative,MRO,22.7,23.9,.,"137,399",.,.,0,.,.,0,.,"137,399","130,992",.,.,57,"6,350","137,399","14,743.00",.,.,.,.,115,"14,858.00",O
2017,15776,Reedy Creek Improvement Dist,FL,Municipal,FRCC,190.8,158.4,85,"1,232,423",.,.,0,.,.,0,.,"1,232,508","1,159,767",.,.,"72,741",.,"1,232,508","97,629.00",.,.,.,.,.,"97,629.00",O
2017,15783,City of Redding - (CA),CA,Municipal,WECC,241.4,113.5,"382,918","947,398","5,587","9,645","-4,058",0,0,0,"-19,360","1,306,898","763,781","508,054","4,483",0,"30,580","1,306,898","128,451.60",0,"13,256.00",0,0,"15,562.00","157,269.60",O
2017,15787,Redlands Water & Power Company,CO,Investor Owned,WECC,.,.,"8,046",.,.,.,0,.,.,0,.,"8,046",.,"8,046",.,.,.,"8,046",.,.,251,.,.,.,251,O
2017,15793,Redwood Falls Public Util Comm,MN,Municipal,MRO,14,13.2,"2,868","65,405",.,.,0,.,.,0,.,"68,273","64,247",.,748,.,"3,278","68,273","5,896.10",.,.,.,.,567.4,"6,463.50",O
2017,15804,Reedsburg Utility Comm,WI,Municipal,MISO,45.4,40.7,0,"251,201",0,0,.,0,0,.,0,"251,201","246,211",0,0,0,"4,990","251,201","23,915.70",.,.,.,.,64.2,"23,979.90",O
2017,15811,"Rich Mountain Elec Coop, Inc",AR,Cooperative,SERC,35,35,.,"148,787",.,.,0,.,.,0,.,"148,787","136,733",.,.,57,"11,997","148,787","14,839.00",.,.,.,.,"162,762.00","177,601.00",O
2017,15845,Renville-Sibley Coop Pwr Assn,MN,Cooperative,MRO,33.1,43.3,.,"178,486",.,.,0,.,.,0,.,"178,486","175,126",.,.,.,"3,360","178,486","14,914.90",.,.,.,.,38.5,"14,953.40",O
2017,15846,City of Remsen - (IA),IA,Municipal,MRO,3.7,3.2,.,"16,382",.,.,0,.,.,0,.,"16,382","16,299",.,83,.,.,"16,382","1,561.00",.,.,.,.,20,"1,581.00",O
2017,15847,Reliant Energy Retail Services LLC,TX,Retail Power Marketer,TRE,.,.,.,"44,760,769",.,.,0,.,.,0,.,"44,760,769","42,932,929",.,.,.,"1,827,840","44,760,769","3,884,972.10",.,.,.,.,"68,848.00","3,953,820.10",O
2017,15860,City of Rensselaer - (IN),IN,Municipal,RFC,21.7,16,"4,556","104,295",.,.,0,.,.,0,.,"108,851","104,399",.,.,.,"4,452","108,851","11,486.00",.,.,.,.,.,"11,486.00",O
2017,15938,Rice Lake Utilities,WI,Municipal,MRO,31.1,30.1,.,"165,419",.,.,0,.,.,0,.,"165,419","160,517",.,.,.,"4,902","165,419","13,406.00",.,.,.,.,167,"13,573.00",O
2017,15978,City of Richland Center - (WI),WI,Municipal,MISO,20,14.8,0,"111,556",0,0,.,0,0,.,0,"111,556","108,594",0,0,0,"2,962","111,556","10,022.00",.,.,.,.,44.8,"10,066.80",O
2017,15979,City of Richland - (WA),WA,Municipal,WECC,198.3,223,.,"975,586",.,.,0,.,.,0,.,"975,586","959,499",.,.,.,"16,087","975,586","64,162.00",.,.,.,.,"5,450.00","69,612.00",O
2017,15989,City of Richmond - (IN),IN,Municipal,RFC,151,140.8,.,"892,391",.,.,0,.,.,0,.,"892,391","863,079",.,0,"2,644","26,668","892,391","81,049.00",.,.,.,.,859,"81,908.00",O
2017,16057,"Rio Grande Electric Coop, Inc",TX,Cooperative,TRE,89.4,74.2,.,"375,145",.,.,0,.,.,0,.,"375,145","347,072",.,.,658,"27,415","375,145","39,167.70",.,.,.,299.9,"5,992.80","45,460.40",O
2017,16060,Riverland Energy Cooperative,WI,Cooperative,MRO,63.1,55.8,.,"284,854",.,.,0,.,.,0,.,"284,854","272,855",.,.,350,"11,649","284,854","35,768.90",.,.,.,.,249.8,"36,018.70",O
2017,16063,"Rita Blanca Electric Coop, Inc",TX,Cooperative,SPP,122.7,51,.,"525,409",.,.,0,.,.,0,.,"525,409","488,765",.,.,6,"36,638","525,409","40,690.00",.,.,.,.,4,"40,694.00",O
2017,16082,City of River Falls,WI,Municipal,MISO,25.6,20.9,"1,898","121,788",0,0,.,0,0,.,0,"123,686","120,693",0,0,0,"2,993","123,686","13,316.80",.,.,.,.,293.9,"13,610.70",O
2017,16088,City of Riverside - (CA),CA,Municipal,WECC,640.3,341.3,"144,753","2,200,722",0,0,0,.,.,0,.,"2,345,475","2,227,979",566,0,0,"116,930","2,345,475","313,480.00",0,2,0,"37,163.00","13,390.00","364,035.00",O
2017,16101,Roanoke Electric Member Corp,NC,Cooperative,SERC,63.9,75,.,"287,650",.,.,0,.,.,0,.,"287,650","267,392",.,.,.,"20,258","287,650","34,232.00",.,.,.,.,430,"34,662.00",O
2017,16146,"Navasota Valley Elec Coop, Inc",TX,Cooperative,TRE,78.1,92.7,.,"361,528",.,.,0,.,.,0,.,"361,528","340,480",.,360,.,"20,688","361,528","34,819.40",.,.,.,.,513.4,"35,332.80",O
2017,16164,Roosevelt Public Power Dist,NE,Political Subdivision,WECC,19.1,11.6,.,"65,511",.,.,0,.,.,0,.,"65,511","60,002",.,.,.,"5,509","65,511","7,924.00",.,.,.,.,.,"7,924.00",O
2017,16177,"Robison Energy, LLC",NY,Retail Power Marketer,NY,23.4,13,.,"101,018",.,.,0,.,.,0,.,"101,018","90,137",.,.,.,"10,881","101,018","8,331.70",.,.,.,.,.,"8,331.70",O
2017,16179,Rochelle Municipal Utilities,IL,Municipal,RFC,60.5,58.7,"18,455","345,734",.,.,0,.,.,0,.,"364,189","348,255",.,312,.,"15,622","364,189","36,640.00",.,.,.,"1,805.00","3,390.00","41,835.00",O
2017,16181,Rochester Public Utilities,MN,Municipal,MRO,266,176,"39,981","1,216,551",.,.,0,.,.,0,.,"1,256,532","1,187,848","28,277",.,"2,430","37,977","1,256,532","143,465.20",.,"1,822.30",.,"4,450.60","6,674.20","156,412.30",O
2017,16183,Rochester Gas & Electric Corp,NY,Investor Owned,NPCC,"1,432.30","1,146.30","182,154","2,808,676",.,.,0,"78,008","75,670","2,338",.,"2,993,168","2,710,235","200,941",.,"13,097","68,895","2,993,168","358,399.90","226,547.00","4,696.90",.,"1,484.70","6,343.00","597,471.50",O
2017,16195,City of Rock Hill - (SC),SC,Municipal,SERC,198.6,149.7,.,"882,671",.,.,0,.,.,0,.,"882,671","856,352",.,.,.,"26,319","882,671","106,633.00",.,.,.,.,.,"106,633.00",O
2017,16196,Rock Energy Cooperative,WI,Cooperative,MRO,104.3,91.5,.,"544,782",.,.,0,.,.,0,.,"544,782","526,059",.,.,244,"18,479","544,782","48,706.00",.,.,.,.,281,"48,987.00",O
2017,16206,Rock Rapids Municipal Utility,IA,Municipal,MRO,6.7,5.3,.,"28,994",.,.,0,.,.,0,.,"28,994","27,527",.,.,131,"1,336","28,994","2,362.90",.,.,.,.,.,"2,362.90",O
2017,16213,Rockland Electric Co,NY,Investor Owned,NPCC,399,238,.,"998,165",.,.,0,.,.,0,.,"998,165","929,981",.,.,"1,288","66,896","998,165","147,286.40","30,668.80",.,-18.2,"2,201.00","-6,405.00","173,733.00",O
2017,16217,Village of Rockville Centre - (NY),NY,Municipal,NPCC,51.4,32.2,"1,778","210,173",.,.,0,.,.,0,.,"211,951","200,070",.,.,"1,465","10,416","211,951","22,959.00",.,.,.,.,.,"22,959.00",O
2017,16223,City of Rockwood - (TN),TN,Municipal,SERC,65.7,76.1,0,"311,732",0,.,0,0,0,0,0,"311,732","296,142",0,0,448,"15,142","311,732","31,716.00",.,0,0,0,799.6,"32,515.60",O
2017,16226,City of Rocky Mount - (NC),NC,Municipal,,151.4,130.8,.,"711,707",.,.,0,.,.,0,.,"711,707","690,526",.,.,.,"21,181","711,707","76,400.00",.,.,.,.,868,"77,268.00",O
2017,16259,City of Rolla - (MO),MO,Municipal,SERC,55.4,61.9,201,"292,474",.,.,0,.,.,0,.,"292,675","279,628",201,"12,846",.,.,"292,675","26,068.80",.,28.4,.,.,706,"26,803.20",O
2017,16267,Rolling Hills Electric Coop,KS,Cooperative,SPP,42.7,33.4,.,"175,953",.,.,0,.,.,0,.,"175,953","163,426",.,.,0,"12,527","175,953","23,289.00",.,.,.,.,212,"23,501.00",O
2017,16284,"Roseau Electric Coop, Inc",MN,Cooperative,MRO,25.2,39.8,.,"156,222",.,.,0,.,.,0,.,"156,222","148,966",.,.,.,"7,256","156,222","18,610.00",.,.,.,.,158,"18,768.00",O
2017,16286,Rosebud Electric Coop Inc,SD,Cooperative,MRO,16.2,26.6,.,"90,475",.,.,0,.,.,0,.,"90,475","84,340",.,.,226,"5,909","90,475","8,304.30",.,.,.,.,182,"8,486.30",O
2017,16295,City of Roseville - (CA),CA,Municipal,WECC,355.2,173,"26,145","2,111,948",0,0,0,0,0,0,"-16,840","2,121,253","1,200,234","872,001",0,0,"49,018","2,121,253","165,022.90",0,"30,958.20",0,0,0,"195,981.10",O
2017,16325,Village of Rouses Point - (NY),NY,Municipal,NPCC,10.2,15.3,.,"77,636",.,.,0,.,.,0,.,"77,636","75,905",.,.,.,"1,731","77,636","2,427.70",.,.,.,.,11.7,"2,439.40",O
2017,16368,Runestone Electric Assn,MN,Cooperative,MRO,37.8,36.6,.,"223,722",.,.,0,.,.,0,.,"223,722","222,939",.,783,.,.,"223,722","27,157.00",.,.,.,.,152.9,"27,309.90",O
2017,16382,"Rural Electric Coop, Inc",OK,Cooperative,SPP,65.6,75.4,.,"405,289",.,.,0,.,.,0,.,"405,289","394,973",.,.,603,"9,713","405,289","34,552.00",.,.,.,.,.,"34,552.00",O
2017,16416,City of Rupert - (ID),ID,Municipal,WECC,11.9,17.8,.,"82,236",.,.,0,.,.,0,.,"82,236","79,051",.,"1,092","1,137",956,"82,236","5,298.20",.,.,.,.,.,"5,298.20",O
2017,16420,Rural Electric Conven Coop,IL,Cooperative,RFC,24.4,23.5,.,"112,962",.,.,0,.,.,0,.,"112,962","104,907",.,.,174,"7,881","112,962","14,783.80",.,.,.,.,200.8,"14,984.60",O
2017,16440,City of Russell - (KS),KS,Municipal,SPP,24.9,17.6,235,"119,925",.,.,0,.,.,0,.,"120,160","106,623",163,"2,760",745,"9,869","120,160","10,081.00",.,6,.,.,22,"10,109.00",O
2017,16443,Rushmore Electric Pwr Coop Inc,SD,Cooperative,MRO,210.3,253.4,.,"1,151,273",.,.,0,.,.,0,.,"1,151,273",.,"1,151,273",.,.,.,"1,151,273",.,.,"76,407.30","-2,850.40",.,"1,608.60","75,165.50",O
2017,16458,City of Russellville - (AL),AL,Municipal,SERC,29.6,26.8,0,"143,814",0,.,0,0,0,0,0,"143,814","137,879",0,0,58,"5,877","143,814","15,339.00",.,0,0,0,391.3,"15,730.30",O
2017,16459,City of Russellville - (KY),KY,Municipal,SERC,28.2,22.1,0,"131,680",0,.,0,0,0,0,0,"131,680","127,832",0,0,594,"3,254","131,680","11,914.00",.,0,0,0,367.7,"12,281.70",O
2017,16461,"Rusk County Electric Coop, Inc",TX,Cooperative,SPP,130.5,125.5,.,"637,884",.,.,0,.,.,0,.,"637,884","607,406",.,.,.,"30,478","637,884","56,454.40",.,.,.,.,"2,248.50","58,702.90",O
2017,16463,City of Ruston - (LA),LA,Municipal,SERC,64,46,.,"273,304",.,.,0,.,.,0,.,"273,304","260,272",.,.,.,"13,032","273,304","8,345.00",.,.,.,.,.,"8,345.00",O
2017,16496,Rutherford Elec Member Corp,NC,Cooperative,SERC,277.2,340.3,.,"1,281,431",.,.,0,.,.,0,.,"1,281,431","1,205,639",.,.,"1,145","74,647","1,281,431","129,828.00",.,.,.,.,"4,169.60","133,997.60",O
2017,16511,Sac-Osage Electric Coop Inc,MO,Cooperative,SERC,38,43,.,"144,432",.,.,0,.,.,0,.,"144,432","134,362",.,.,357,"9,713","144,432","17,371.00",.,.,.,.,278,"17,649.00",O
2017,16518,City of Sabetha - (KS),KS,Municipal,SPP,11,8,"-1,038","50,501",.,.,0,.,.,0,.,"49,463","44,802",.,.,.,"4,661","49,463","4,662.00",.,.,.,.,.,"4,662.00",O
2017,16534,Sacramento Municipal Util Dist,CA,Political Subdivision,WECC,"3,157.00","1,628.00","7,274,860","5,845,980",.,.,0,.,.,0,"-88,648","13,032,192","10,776,350","1,752,682",.,"17,552","485,608","13,032,192","1,431,847.10",.,"59,787.00",.,"4,327.70","-14,617.30","1,481,344.50",O
2017,16537,Safe Harbor Water Power Corp,PA,Investor Owned,RFC,.,.,"1,138,215",0,0,0,0,0,0,0,0,"1,138,215",0,"1,138,215",0,0,0,"1,138,215",0,0,"19,650.00",0,0,0,"19,650.00",O
2017,16549,City of Salamanca - (NY),NY,Municipal,NPCC,15.7,23.1,.,"114,705",.,.,0,.,.,0,.,"114,705","112,009",.,.,.,"2,696","114,705","5,614.00",.,.,.,.,.,"5,614.00",O
2017,16555,Salem Electric - (OR),OR,Cooperative,WECC,68.8,77.8,.,"341,567",.,.,0,.,.,0,.,"341,567","330,691",.,.,.,"10,876","341,567","29,284.80",.,.,.,.,117.1,"29,401.90",O
2017,16558,City of Salem - (VA),VA,Municipal,RFC,78.4,65.1,.,"371,341",.,.,0,.,.,0,.,"371,341","353,048",.,.,.,"18,293","371,341","38,549.10",.,.,.,.,223.4,"38,772.50",O
2017,16561,City of Sallisaw - (OK),OK,Municipal,SPP,25.9,23.7,.,"116,178",.,.,0,.,.,0,.,"116,178","106,356",.,.,"3,673","6,149","116,178","9,989.00",.,.,.,.,.,"9,989.00",O
2017,16565,Salmon River Electric Coop Inc,ID,Cooperative,WECC,16.2,22.5,.,"107,130",.,.,0,.,.,0,.,"107,130","100,661",.,.,335,"6,134","107,130","6,828.50",.,.,.,.,90.9,"6,919.40",O
2017,16572,Salt River Project,AZ,Political Subdivision,WECC,"7,250.00","4,364.00","30,164,492","7,411,784","103,431","133,601","-30,170","38,843","38,843",0,.,"37,546,106","28,367,551","7,977,786",0,0,"1,200,769","37,546,106","2,826,922.10",.,"258,728.00",.,"25,784.90","25,657.00","3,137,092.00",O
2017,16587,Salt River Electric Coop Corp,KY,Cooperative,RFC,264.2,244.7,.,"1,184,476",.,.,0,.,.,0,.,"1,184,476","1,140,882",.,.,414,"43,180","1,184,476","98,861.00",.,.,.,.,"1,435.00","100,296.00",O
2017,16603,"San Luis Valley R E C, Inc",CO,Cooperative,WECC,71.7,23.5,.,"223,312",.,.,0,.,.,0,.,"223,312","204,748",.,.,947,"17,617","223,312","33,170.00",.,.,.,.,419,"33,589.00",O
2017,16604,City of San Antonio - (TX),TX,Municipal,TRE,"4,922.00","4,078.00","23,972,264","4,971,472",.,.,0,.,.,0,.,"28,943,736","21,678,730","5,896,814",.,"39,347","1,328,845","28,943,736","2,152,328.00",.,"219,331.00",.,.,"18,161.00","2,389,820.00",O
2017,16606,"Santee Electric Coop, Inc",SC,Cooperative,,248.6,302.3,.,"1,300,564",.,.,0,.,.,0,.,"1,300,564","1,260,768",.,.,"1,789","38,007","1,300,564","135,110.20",.,.,.,.,"1,351.90","136,462.10",O
2017,16609,San Diego Gas & Electric Co,CA,Investor Owned,WECC,"4,544.00","4,371.00","3,692,211","26,869,977","1,233,189","1,233,189",0,.,.,0,.,"30,562,188","15,623,082","13,677,887",.,"34,006","1,227,213","30,562,188","3,281,733.50","226,302.30","508,344.50",.,"201,104.20","-128,549.20","4,088,935.30",O
2017,16611,Access Energy Coop,IA,Cooperative,SERC,73.9,59.2,.,"455,104",.,.,0,.,.,0,.,"455,104","444,616",.,.,468,"10,020","455,104","37,215.00",.,.,.,177.1,.,"37,392.10",O
2017,16612,City & County of San Francisco,CA,Municipal,WECC,149.2,144.8,"1,785,762","181,686",.,.,0,.,.,0,.,"1,967,448","957,621","892,850",.,.,"116,977","1,967,448","110,409.80",.,"28,338.80",.,.,.,"138,748.60",O
2017,16613,Sam Houston Electric Coop Inc,TX,Cooperative,SERC,270,288,.,"1,353,684",.,.,0,.,.,0,.,"1,353,684","1,269,315",.,.,.,"84,369","1,353,684","155,655.00",.,.,.,.,"6,673.00","162,328.00",O
2017,16616,"San Isabel Electric Assn, Inc",CO,Cooperative,WECC,84.7,76.3,.,"486,018",.,.,0,.,.,0,.,"486,018","458,127",.,.,"2,197","25,694","486,018","57,237.50",.,.,.,.,-210.1,"57,027.40",O
2017,16622,"San Miguel Power Assn, Inc",CO,Cooperative,WECC,25.9,41.2,.,"200,359",.,.,0,.,.,0,.,"200,359","189,439",.,.,804,"10,116","200,359","27,772.90",.,.,.,.,155.6,"27,928.50",O
2017,16624,"San Miguel Electric Coop, Inc",TX,Cooperative,TRE,424,413,"2,546,605",.,.,.,0,.,.,0,.,"2,546,605",.,"2,546,605",.,.,.,"2,546,605",.,.,"137,010.30",.,"2,654.10","3,981.40","143,645.80",O
2017,16627,San Patricio Electric Coop Inc,TX,Cooperative,TRE,59.4,64.2,.,"282,510",.,.,0,.,.,0,.,"282,510","266,000",.,.,361,"16,149","282,510","26,109.00",.,.,.,.,224,"26,333.00",O
2017,16628,City of Sanborn - (IA),IA,Municipal,MRO,4.3,4.6,.,"24,002",.,.,0,.,.,0,-261,"23,741","22,172",.,225,199,"1,145","23,741","2,067.10",.,.,.,.,57.6,"2,124.70",O
2017,16629,Sand Mountain Electric Coop,AL,Cooperative,SERC,129.2,164,0,"627,007",0,.,0,0,0,0,0,"627,007","590,910",0,0,714,"35,383","627,007","65,047.00",.,0,0,0,"1,802.80","66,849.80",O
2017,16638,"San Bernard Electric Coop, Inc",TX,Cooperative,TRE,155.2,168.6,.,"701,185",.,.,0,.,.,0,.,"701,185","649,550",.,655,"50,980",.,"701,185","72,260.90",.,.,.,"3,461.60","3,952.90","79,675.40",O
2017,16649,Sangre De Cristo Elec Assn Inc,CO,Cooperative,WECC,16.1,24.8,556,"121,173",.,.,0,.,.,0,.,"121,729","112,268",.,.,837,"8,624","121,729","18,630.00",.,.,.,.,.,"18,630.00",O
2017,16655,City of Santa Clara - (CA),CA,Municipal,WECC,586,477,"817,379","3,392,156",.,.,0,"38,280",766,"37,514","-9,137","4,237,912","3,499,470",.,"8,812",.,"729,630","4,237,912","408,609.20",.,.,.,.,.,"408,609.20",O
2017,16674,Satilla Rural Elec Member Corporation,GA,Cooperative,SERC,241.7,267.2,.,"1,120,182",.,.,0,.,.,0,.,"1,120,182","1,053,174",.,.,"1,241","65,767","1,120,182","109,170.20",.,.,.,.,"3,358.80","112,529.00",O
2017,16679,City of Sauk Centre - (MN),MN,Municipal,MRO,11.5,11.3,.,"61,245",.,.,0,.,.,0,.,"61,245","59,058",.,126,.,"2,061","61,245","5,173.20",.,.,.,.,244.6,"5,417.80",O
2017,16740,Scenic Rivers Energy Coop,WI,Cooperative,MRO,45.5,43.2,.,"226,210",.,.,0,.,.,0,.,"226,210","215,606",.,298,.,"10,306","226,210","28,364.00",.,.,.,.,629,"28,993.00",O
2017,16751,Three Rivers Electric Coop,MO,Cooperative,SERC,92,93.8,.,"394,567",.,.,0,.,.,0,.,"394,567","370,965",.,.,456,"23,146","394,567","38,002.00",.,.,.,.,707,"38,709.00",O
2017,16759,"Sheridan Electric Coop, Inc",MT,Cooperative,MRO,16.6,25.3,.,"135,911",.,.,0,.,.,0,.,"135,911","126,053",.,.,597,"9,261","135,911","17,515.00",.,.,.,.,47.8,"17,562.80",O
2017,16778,City of Schuyler - (NE),NE,Municipal,MRO,27,25,.,"146,018",.,.,0,.,.,0,.,"146,018","141,541",.,706,341,"3,430","146,018","11,481.00",.,.,.,.,.,"11,481.00",O
2017,16805,SEMO Electric Cooperative,MO,Cooperative,SERC,82.4,67.1,.,"338,155",.,.,0,.,.,0,.,"338,155","311,544",.,.,.,"26,611","338,155","33,680.00",.,.,.,.,366,"34,046.00",O
2017,16821,Sam Rayburn Municipal Pwr Agny,TX,Political Subdivision,SERC,672,636,.,"4,603,344",.,.,0,.,.,0,.,"4,603,344",.,"4,575,413",.,.,"27,931","4,603,344",.,.,"251,617.00",.,.,.,"251,617.00",O
2017,16829,City of Scottsboro,AL,Municipal,SERC,64.1,57.5,0,"325,320",0,.,0,0,0,0,0,"325,320","313,733",0,0,"1,075","10,512","325,320","30,430.00",.,0,0,0,"1,122.70","31,552.70",O
2017,16830,City of Scottsburg - (IN),IN,Municipal,RFC,27.6,23.8,.,"154,614",.,.,0,.,.,0,.,"154,614","149,974",.,420,.,"4,220","154,614","13,392.00",.,.,.,.,137,"13,529.00",O
2017,16840,"Calpine Energy Solutions, LLC",CA,Retail Power Marketer,WECC,.,.,.,"35,685,711",.,.,0,.,.,0,.,"35,685,711","35,685,711",.,.,.,.,"35,685,711","1,953,870.80",.,.,.,.,.,"1,953,870.80",O
2017,16851,SE-MA-NO Electric Coop,MO,Cooperative,SERC,25.5,24.9,.,"106,927",.,.,0,.,.,0,.,"106,927","100,509",.,.,.,"6,418","106,927","9,203.00",.,.,.,.,192,"9,395.00",O
2017,16852,City of Seaford- (DE),DE,Municipal,RFC,23.5,20.2,.,"116,813",.,.,0,.,.,0,"-3,249","113,564","104,962",.,"3,085",204,"5,313","113,564","14,099.30",.,.,.,.,.,"14,099.30",O
2017,16854,"Heartland Rural Elec Coop, Inc",KS,Cooperative,SPP,44.2,41.4,109,"187,448",.,.,0,.,.,0,.,"187,557","176,097",.,.,.,"11,460","187,557","22,754.50",.,.,.,.,274.8,"23,029.30",O
2017,16865,Sawnee Electric Membership Corporation,GA,Cooperative,SERC,975.4,614.9,0,"3,510,516",0,0,0,0,0,0,0,"3,510,516","3,375,948",.,"3,289",.,"131,279","3,510,516","355,047.20",.,.,.,.,824.6,"355,871.80",O
2017,16868,City of Seattle - (WA),WA,Municipal,WECC,"1,374.00","1,870.00","6,387,205","7,862,178","2,511,634","2,981,904","-470,270","44,418","44,418",0,"-120,198","13,658,915","9,408,356","3,695,173",0,"17,333","538,053","13,658,915","875,235.00",.,"97,950.00","-2,263.00","5,514.00","22,830.00","999,266.00",O
2017,16900,City of Seguin - (TX),TX,Municipal,TRE,81.2,61.4,.,"332,713",.,.,0,.,.,0,.,"332,713","315,279",.,.,.,"17,434","332,713","29,862.00",.,.,.,.,.,"29,862.00",O
2017,16920,Sedgwick County El Coop Assn Inc,KS,Cooperative,SPP,36.3,24.6,.,"139,201",.,.,0,.,.,0,.,"139,201","132,623",.,.,.,"6,578","139,201","16,703.00",.,.,.,.,80.1,"16,783.10",O
2017,16921,City of Seneca - (SC),SC,Municipal,SERC,33.9,28.3,"1,966","166,700",.,.,0,.,.,0,"-4,688","163,978","135,925",.,"2,970","5,530","19,553","163,978","16,141.50",.,.,.,.,.,"16,141.50",O
2017,16922,City of Seneca - (KS),KS,Municipal,SPP,8.9,6.5,.,"33,601",.,.,0,.,.,0,.,"33,601","32,257",.,468,532,344,"33,601","2,443.00",.,.,.,.,107,"2,550.00",O
2017,16930,Sequachee Valley Electric Coop,TN,Cooperative,SERC,163.3,191,0,"816,126",0,.,0,0,0,0,0,"816,126","772,480",0,0,"1,295","42,351","816,126","82,658.00",.,0,0,0,"2,319.60","84,977.60",O
2017,16932,City of Sergeant Bluff - (IA),IA,Municipal,MRO,9.5,5.4,.,"33,331",.,.,0,.,.,0,.,"33,331","31,466",.,.,.,"1,865","33,331","4,814.90",.,.,.,.,.,"4,814.90",O
2017,16949,Sevier County Electric System,TN,Municipal,SERC,305.4,403,0,"1,446,786",0,.,0,0,0,0,0,"1,446,786","1,387,119",0,0,760,"58,906","1,446,786","142,161.00",.,0,0,0,"2,589.60","144,750.60",O
2017,16953,City of Seward - (NE),NE,Municipal,MRO,20.7,17.5,.,"96,799",.,.,0,.,.,0,.,"96,799","92,709",.,.,.,"4,090","96,799","9,436.00",.,.,.,.,.,"9,436.00",O
2017,16955,City of Seward - (AK),AK,Municipal,AK,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,O
2017,16971,Shakopee Public Utilities Comm,MN,Municipal,MRO,98.3,67.1,.,"452,309",.,.,0,.,.,0,.,"452,309","427,960",.,"1,701","2,833","19,815","452,309","45,479.00",.,.,.,.,"1,408.00","46,887.00",O
2017,17008,Sharyland Utilities LP,TX,Investor Owned,,490.9,506.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"121,281.20",.,.,"213,464.60",.,"334,745.80",O
2017,17011,Shawano Municipal Utilities,WI,Municipal,RFC,47.2,43.3,.,"273,627",.,.,0,.,.,0,.,"273,627","269,155",.,.,.,"4,472","273,627","21,907.00",.,.,.,.,54,"21,961.00",O
2017,17028,City of Sheboygan Falls - (WI),WI,Municipal,RFC,33.2,29.8,.,"189,406",.,.,0,.,.,0,.,"189,406","181,442",.,175,.,"7,789","189,406","16,170.00",.,.,.,.,.,"16,170.00",O
2017,17033,Sheffield Utilities,AL,Municipal,SERC,131.9,131.5,0,"739,155",0,.,0,0,0,0,0,"739,155","715,053",0,0,0,"24,102","739,155","58,636.00",.,0,0,0,"1,613.90","60,249.90",O
