Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA Code,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2017,14500,Park Electric Coop Inc,A,Bundled,O,MT,Cooperative,NWMT,"7,207.70","74,373","5,525",610.1,"8,422",90,"6,815.70","87,168",329,.,.,.,"14,633.50","169,963","5,944"
2017,14505,Parkland Light & Water Company,A,Bundled,O,WA,Cooperative,BPAT,"4,454.00","58,248","3,795","4,019.00","60,181",764,.,.,.,.,.,.,"8,473.00","118,429","4,559"
2017,14534,City of Pasadena - (CA),A,Bundled,O,CA,Municipal,CISO,"60,025.60","329,295","55,763","113,830.10","722,059","8,485",.,.,.,"1,346.60","9,169",1,"175,202.30","1,060,523","64,249"
2017,14537,Pascoag Utility District,A,Bundled,O,RI,Municipal,ISNE,"4,993.30","31,798","4,151",634.4,"3,816",528,"2,602.90","18,274",57,0,0,0,"8,230.60","53,888","4,736"
2017,14557,"Pee Dee Electric Coop, Inc",A,Bundled,O,SC,Cooperative,SC,"56,352.00","411,387","28,735","8,078.00","63,184","1,658","13,671.00","171,626",27,.,.,.,"78,101.00","646,197","30,420"
2017,14563,Pearl River Valley El Pwr Assn,A,Bundled,O,MS,Cooperative,MISO,"85,005.30","657,534","47,432","21,321.50","194,888","1,707","12,137.10","140,400",28,0,0,0,"118,463.90","992,822","49,167"
2017,14582,City of Pawhuska - (OK),A,Bundled,O,OK,Municipal,SWPP,"1,571.00","16,655","1,676","1,520.00","18,636",413,.,.,.,.,.,.,"3,091.00","35,291","2,089"
2017,14599,"Paulding-Putman Elec Coop, Inc",A,Bundled,O,IN,Cooperative,PJM,"5,057.40","39,019","3,348","2,069.90","19,180",185,"2,910.60","36,122",2,0,0,0,"10,037.90","94,321","3,535"
2017,14599,"Paulding-Putman Elec Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,"17,209.40","140,128","9,034","5,760.90","57,344",452,"4,862.20","57,730",4,0,0,0,"27,832.50","255,202","9,490"
2017,14600,Payson City Corporation,A,Bundled,O,UT,Municipal,PACE,"5,650.00","46,943","5,740","4,185.00","42,752",485,"2,432.00","28,032",5,.,.,.,"12,267.00","117,727","6,230"
2017,14602,Pea River Electric Coop,A,Bundled,O,AL,Cooperative,AEC,"24,521.40","199,059","14,471","10,487.60","80,766","4,310","1,448.90","16,724",2,.,.,.,"36,457.90","296,549","18,783"
2017,14605,City of Peabody - (MA),A,Bundled,O,MA,Municipal,ISNE,"21,114.50","181,193","21,904","4,650.10","33,355","2,504","32,722.30","267,525","1,766",.,.,.,"58,486.90","482,073","26,174"
2017,14606,"Peace River Electric Coop, Inc",A,Bundled,O,FL,Cooperative,SEC,"61,513.00","475,941","33,895","28,522.00","258,594","7,181",402.4,"2,128",47,.,.,.,"90,437.40","736,663","41,123"
2017,14610,Orlando Utilities Comm,A,Bundled,O,FL,Municipal,FMPP,"279,940.90","2,473,322","206,989","363,579.90","4,094,900","30,169",0,0,0,.,.,.,"643,520.80","6,568,222","237,158"
2017,14624,PUD No 2 of Grant County,A,Bundled,O,WA,Political Subdivision,GCPD,"45,270.00","837,342","37,774","36,303.00","868,540","7,479","106,900.00","2,979,524","5,257",.,.,.,"188,473.00","4,685,406","50,510"
2017,14626,"Pedernales Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"427,403.80","4,129,856","290,157","113,769.50","1,205,413","43,486","22,235.00","351,711",166,.,.,.,"563,408.30","5,686,980","333,809"
2017,14645,City of Pella - (IA),A,Bundled,O,IA,Municipal,MISO,"4,300.40","36,514","4,133","2,948.70","25,520",799,"9,766.00","124,467",58,.,.,.,"17,015.10","186,501","4,990"
2017,14649,Planters Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"27,457.00","213,615","15,372","3,489.00","29,914",915,"2,724.00","19,014",636,.,.,.,"33,670.00","262,543","16,923"
2017,14653,PUD No 1 of Pend Oreille County,A,Bundled,O,WA,Political Subdivision,AVA,"10,577.00","153,606","8,205","2,869.00","54,924",922,"35,242.00","795,231",8,0,0,0,"48,688.00","1,003,761","9,135"
2017,14668,Peninsula Light Company,A,Bundled,O,WA,Cooperative,BPAT,"49,141.20","503,881","32,598","7,930.00","102,509",244,.,.,.,.,.,.,"57,071.20","606,390","32,842"
2017,14711,Pennsylvania Electric Co,A,Bundled,O,NY,Investor Owned,PJM,"2,996.90","27,856","3,066","1,465.60","15,479",363,0,0,0,0,0,0,"4,462.50","43,335","3,429"
2017,14711,Pennsylvania Electric Co,A,Bundled,O,PA,Investor Owned,PJM,"433,146.70","2,811,586","346,927","106,218.80","941,514","48,316","8,199.00","77,420",82,0,0,0,"547,564.50","3,830,520","395,325"
2017,14711,Pennsylvania Electric Co,C,Delivery,O,NY,Investor Owned,PJM,80.6,"1,583",178,214.2,"6,180",76,89.3,"3,034",1,0,0,0,384.1,"10,797",255
2017,14711,Pennsylvania Electric Co,C,Delivery,O,PA,Investor Owned,PJM,"120,971.20","1,311,707","151,361","87,931.60","2,603,505","35,857","79,407.70","5,711,273",757,0,0,0,"288,310.50","9,626,485","187,975"
2017,14712,Pemiscot-Dunklin Elec Coop Inc,A,Bundled,O,MO,Cooperative,AECI,"9,692.00","80,356","5,653","5,421.00","37,942","3,017","3,024.00","28,420",26,0,0,0,"18,137.00","146,718","8,696"
2017,14715,PPL Electric Utilities Corp,A,Bundled,O,PA,Investor Owned,PJM,"969,553.60","7,195,984","707,518","185,931.00","1,673,597","80,952","10,612.30","121,372","1,103",0,0,0,"1,166,096.90","8,990,953","789,573"
2017,14715,PPL Electric Utilities Corp,C,Delivery,O,PA,Investor Owned,PJM,"393,296.60","6,454,630","539,118","185,046.20","12,518,931","97,750","32,924.30","7,928,359","2,648","1,491.20","95,092",1,"612,758.30","26,997,012","639,517"
2017,14716,Pennsylvania Power Co,A,Bundled,O,PA,Investor Owned,PJM,"148,739.50","1,143,794","104,396","32,698.60","316,939","11,466","2,862.30","36,225",20,0,0,0,"184,300.40","1,496,958","115,882"
2017,14716,Pennsylvania Power Co,C,Delivery,O,PA,Investor Owned,PJM,"29,078.90","446,793","39,890","18,439.30","988,738","9,225","7,231.50","1,701,433",133,0,0,0,"54,749.70","3,136,964","49,248"
2017,14717,Pee Dee Electric Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"31,982.50","254,257","19,169","9,829.60","102,571","1,863","1,230.80","16,094",5,.,.,.,"43,042.90","372,922","21,037"
2017,14724,Pennyrile Rural Electric Coop,A,Bundled,O,KY,Cooperative,TVA,"62,075.00","542,283","38,436","33,678.00","280,864","5,144","21,776.00","334,513",26,0,0,0,"117,529.00","1,157,660","43,606"
2017,14775,People's Electric Cooperative,A,Bundled,O,OK,Cooperative,SWPP,"24,725.50","211,832","13,791","18,197.10","137,310","7,719","18,837.40","320,274",26,.,.,.,"61,760.00","669,416","21,536"
2017,14839,City of Peru - (IN),A,Bundled,O,IN,Municipal,MISO,"9,464.70","81,659","8,850","7,286.60","71,023","1,364","6,788.10","76,512",11,.,.,.,"23,539.40","229,194","10,225"
2017,14840,City of Peru - (IL),A,Bundled,O,IL,Municipal,MISO,"4,091.00","36,242","4,752","10,569.00","89,845","1,098","10,603.00","124,914",9,.,.,.,"25,263.00","251,001","5,859"
2017,14856,Petersburg Borough - (AK),A,Bundled,O,AK,Municipal,NA,"2,172.30","21,628","1,368","1,233.80","10,509",748,"2,238.70","20,270",31,.,.,.,"5,644.80","52,407","2,147"
2017,14857,Pitt & Greene Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"14,820.80","116,515","7,307","6,274.20","61,063","1,410",933.9,"11,358",2,.,.,.,"22,028.90","188,936","8,719"
2017,14864,Petit Jean Electric Coop Corp,A,Bundled,O,AR,Cooperative,MISO,"21,435.50","192,537","17,916","6,644.30","66,994","2,004","1,276.20","16,444",11,.,.,.,"29,356.00","275,975","19,931"
2017,14867,City of Petoskey - (MI),A,Bundled,O,MI,Municipal,MISO,"2,643.00","23,382","4,417","7,163.00","72,553",933,361,"3,146",23,.,.,.,"10,167.00","99,081","5,373"
2017,14940,PECO Energy Co,A,Bundled,O,PA,Investor Owned,PJM,"1,158,709.60","8,275,184","966,644","223,421.80","2,109,648","81,288","27,665.30","443,051",279,.,.,.,"1,409,796.70","10,827,883","1,048,211"
2017,14940,PECO Energy Co,C,Delivery,O,PA,Investor Owned,PJM,"347,668.00","4,670,624","496,374","181,277.50","6,008,768","79,266","188,529.20","14,919,358","2,825","9,529.50","626,683",3,"727,004.20","26,225,433","578,468"
2017,14947,City of Philadelphia - (MS),A,Bundled,O,MS,Municipal,TVA,"3,725.00","35,597","2,757","6,595.00","63,994","1,089","1,482.00","19,302",2,0,0,0,"11,802.00","118,893","3,848"
2017,14999,Pilot Power Group Inc,B,Energy,O,CA,Retail Power Marketer,CISO,0,0,0,"41,968.00","915,643",960,"28,743.00","628,156",49,0,0,0,"70,711.00","1,543,799","1,009"
2017,15016,Pickwick Electric Coop,A,Bundled,O,TN,Cooperative,TVA,"25,976.00","226,281","16,400","14,462.00","109,342","4,222","1,353.00","14,393",2,0,0,0,"41,791.00","350,016","20,624"
2017,15023,Piedmont Electric Member Corp,A,Bundled,O,NC,Cooperative,DUK,"51,683.00","390,492","28,006","8,204.00","64,787","3,656",720,"11,225",1,.,.,.,"60,607.00","466,504","31,663"
2017,15034,Pierce-Pepin Coop Services,A,Bundled,O,WI,Cooperative,MISO,"14,925.40","100,464","7,163","1,650.30","13,501",369,142.2,"1,217",14,.,.,.,"16,717.90","115,182","7,546"
2017,15039,City of Pierce - (NE),A,Bundled,O,NE,Municipal,SWPP,"1,121.00","12,138",985,683,"7,179",241,52,828,27,.,.,.,"1,856.00","20,145","1,253"
2017,15040,City of Pierre - (SD),A,Bundled,O,SD,Municipal,SWPP,"6,748.90","67,108","6,180","2,644.80","25,437",999,"5,942.00","81,307",184,0,0,0,"15,335.70","173,852","7,363"
2017,15045,Pike County Light & Power Co,A,Bundled,O,PA,Investor Owned,NYIS,"4,788.30","27,621","2,132","5,048.40","41,395",597,0,0,0,0,0,0,"9,836.70","69,016","2,729"
2017,15045,Pike County Light & Power Co,C,Delivery,O,PA,Investor Owned,NYIS,"2,473.20","25,015","1,701","2,707.10","37,267",430,0,0,0,0,0,0,"5,180.30","62,282","2,131"
2017,15048,Electrical Dist No2 Pinal County,A,Bundled,O,AZ,Political Subdivision,WALC,"5,742.00","46,633","3,980","11,211.00","148,464",967,"5,271.00","57,933",17,.,.,.,"22,224.00","253,030","4,964"
2017,15049,Electrical Dist No4 Pinal County,A,Bundled,O,AZ,Political Subdivision,WALC,"2,132.00","17,552","1,525","2,696.00","22,896",255,"7,290.00","148,716",555,.,.,.,"12,118.00","189,164","2,335"
2017,15054,"Pioneer Rural Elec Coop, Inc - (OH)",A,Bundled,O,OH,Cooperative,PJM,"34,345.00","237,887","15,676","5,330.90","40,352",988,"27,643.90","371,438",13,.,.,.,"67,319.80","649,677","16,677"
2017,15062,Town of Pineville - (NC),A,Bundled,O,NC,Municipal,DUK,"3,217.00","27,119","2,680","8,219.00","76,462",729,.,.,.,.,.,.,"11,436.00","103,581","3,409"
2017,15073,"Pioneer Electric Coop, Inc - (KS)",A,Bundled,O,KS,Cooperative,SWPP,"6,824.00","60,195","5,017","32,140.00","309,189","10,971","34,103.00","443,241",630,0,0,0,"73,067.00","812,625","16,618"
2017,15086,Pioneer Power and Light Co,A,Bundled,O,WI,Investor Owned,MISO,"1,774.00","10,632","1,997",481,"3,132",355,371,"2,250",29,0,0,0,"2,626.00","16,014","2,381"
2017,15095,City of Piqua - (OH),A,Bundled,O,OH,Municipal,PJM,"9,855.00","83,713","9,594","9,122.00","95,540","1,111","9,580.00","118,524",18,.,.,.,"28,557.00","297,777","10,723"
2017,15138,"Platte-Clay Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"36,724.00","324,266","21,336","6,442.00","60,865","2,836","12,141.00","117,652",8,.,.,.,"55,307.00","502,783","24,180"
2017,15141,Plateau Electric Cooperative,A,Bundled,O,TN,Cooperative,TVA,"18,298.00","151,443","13,766","15,475.00","130,832","3,276",916,"9,652",2,0,0,0,"34,689.00","291,927","17,044"
2017,15145,City of Plattsburgh - (NY),A,Bundled,O,NY,Municipal,NYIS,"7,027.00","153,047","8,701","5,222.00","119,313","1,349","5,599.00","197,904",6,.,.,.,"17,848.00","470,264","10,056"
2017,15159,City of Plymouth - (WI),A,Bundled,O,WI,Municipal,MISO,"7,194.20","59,581","7,047","9,711.10","98,144","1,149","7,503.80","91,862",6,0,0,0,"24,409.10","249,587","8,202"
2017,15175,Pointe Coupee Elec Member Corp,A,Bundled,O,LA,Cooperative,MISO,"12,401.00","118,233","8,316","5,286.00","45,406","2,195","3,889.00","50,575",6,.,.,.,"21,576.00","214,214","10,517"
2017,15188,Polk County Rural Pub Pwr Dist,A,Bundled,O,NE,Political Subdivision,SWPP,"4,760.40","40,648","2,866","2,501.20","21,839",557,"4,846.20","26,342","1,303",.,.,.,"12,107.80","88,829","4,726"
2017,15202,City of Ponca City - (OK),A,Bundled,O,OK,Municipal,SWPP,"17,599.00","148,168","13,852","13,128.00","118,993","1,994","6,581.00","80,088",19,.,.,.,"37,308.00","347,249","15,865"
2017,15211,Pontotoc Electric Power Assn,A,Bundled,O,MS,Cooperative,TVA,"25,133.00","218,003","15,221","16,800.00","136,639","3,926","3,718.00","52,478",3,0,0,0,"45,651.00","407,120","19,150"
2017,15229,City of Poplar Bluff - (MO),A,Bundled,O,MO,Municipal,SPA,"10,964.70","113,680","7,738","15,913.80","168,550","1,696","5,223.20","71,012",11,.,.,.,"32,101.70","353,242","9,445"
2017,15231,City of Port Angeles - (WA),A,Bundled,O,WA,Municipal,BPAT,"12,547.00","130,970","9,797","8,755.00","106,185","2,008","3,778.00","61,443",6,.,.,.,"25,080.00","298,598","11,811"
2017,15248,Portland General Electric Co,A,Bundled,O,OR,Investor Owned,PGE,"900,151.80","7,879,585","762,211","635,661.00","6,864,144","104,345","201,048.10","3,000,252","3,216",878.9,"10,299",1,"1,737,739.80","17,754,280","869,773"
2017,15248,Portland General Electric Co,C,Delivery,O,OR,Investor Owned,PGE,.,.,.,"16,760.20","623,048",491,"19,828.50","1,340,132",68,.,.,.,"36,588.70","1,963,180",559
2017,15257,"Poudre Valley REA, Inc",A,Bundled,O,CO,Cooperative,WACM,"48,547.40","406,573","35,906","28,819.30","243,903","4,183","46,470.80","605,460",509,0,0,0,"123,837.50","1,255,936","40,598"
2017,15263,The Potomac Edison Co,A,Bundled,O,MD,Investor Owned,PJM,"303,078.60","2,744,642","207,561","60,459.40","537,576","19,681","10,493.30","111,329","1,414",0,0,0,"374,031.30","3,393,547","228,656"
2017,15263,The Potomac Edison Co,A,Bundled,O,WV,Investor Owned,PJM,"187,488.10","1,740,862","121,512","82,564.90","828,550","17,967","58,960.30","826,479","1,897",0,0,0,"329,013.30","3,395,891","141,376"
2017,15263,The Potomac Edison Co,C,Delivery,O,MD,Investor Owned,PJM,"14,183.30","346,794","25,814","45,503.10","1,533,491","10,045","25,542.00","1,503,437","1,281",0,0,0,"85,228.40","3,383,722","37,140"
2017,15270,Potomac Electric Power Co,A,Bundled,O,DC,Investor Owned,PJM,"220,711.90","1,807,036","227,603","130,883.60","1,086,921","16,465",.,.,.,.,.,.,"351,595.50","2,893,957","244,068"
2017,15270,Potomac Electric Power Co,A,Bundled,O,MD,Investor Owned,PJM,"626,736.50","4,273,206","411,877","152,169.10","1,300,740","27,639",123.7,"1,495",3,.,.,.,"779,029.30","5,575,441","439,519"
2017,15270,Potomac Electric Power Co,C,Delivery,O,DC,Investor Owned,PJM,"25,360.40","585,331","39,845","314,486.90","6,918,752","9,646","2,593.10","180,183",1,"10,736.70","335,386",3,"353,177.10","8,019,652","49,495"
2017,15270,Potomac Electric Power Co,C,Delivery,O,MD,Investor Owned,PJM,"76,442.10","1,165,833","108,327","308,699.20","6,606,326","21,501","8,862.10","341,998",9,"7,563.90","252,686",2,"401,567.30","8,366,843","129,839"
2017,15291,Prairie Energy Coop,A,Bundled,O,IA,Cooperative,SWPP,"7,698.20","59,193","3,544",13.8,116,75,"18,554.70","214,978",647,.,.,.,"26,266.70","274,287","4,266"
2017,15293,Powell Valley Electric Coop,A,Bundled,O,TN,Cooperative,TVA,"24,856.00","232,310","19,527","14,204.00","122,672","4,083","2,917.00","36,664",3,0,0,0,"41,977.00","391,646","23,613"
2017,15293,Powell Valley Electric Coop,A,Bundled,O,VA,Cooperative,TVA,"8,909.00","83,845","6,570","3,930.00","34,252","1,584",905,"12,354",1,0,0,0,"13,744.00","130,451","8,155"
2017,15296,New York Power Authority,B,Energy,O,NY,State,NYIS,0,0,0,"566,916.00","7,718,565",303,"214,861.00","7,306,428",563,"198,376.00","2,727,884",3,"980,153.00","17,752,877",869
2017,15308,Plumas-Sierra Rural Elec Coop,A,Bundled,O,CA,Cooperative,CISO,"10,764.00","57,919","6,606","11,870.00","75,814",761,"1,092.00","10,300",107,.,.,.,"23,726.00","144,033","7,474"
2017,15308,Plumas-Sierra Rural Elec Coop,A,Bundled,O,NV,Cooperative,CISO,743,"4,149",356,12,59,6,8,68,1,.,.,.,763,"4,276",363
2017,15311,Prague Public Works Authority,A,Bundled,O,OK,Municipal,SWPP,"1,451.80","12,439","1,091",596.1,"5,257",163,80.7,961,1,.,.,.,"2,128.60","18,657","1,255"
2017,15312,Village of Prairie Du Sac - (WI),A,Bundled,O,WI,Municipal,MISO,"1,703.20","14,171","1,861","2,304.20","20,901",291,"1,313.20","12,440",1,0,0,0,"5,320.60","47,512","2,153"
2017,15321,City of Pratt- (KS),A,Bundled,O,KS,Municipal,SWPP,"3,990.40","28,815","3,343","4,703.70","36,080",711,873.2,"8,487",12,.,.,.,"9,567.30","73,382","4,066"
2017,15334,Prentiss County Elec Pwr Assn,A,Bundled,O,MS,Cooperative,TVA,"14,493.00","150,575","10,854","11,722.00","110,947","2,948","5,771.00","78,988",8,0,0,0,"31,986.00","340,510","13,810"
2017,15340,Presque Isle Elec & Gas Coop,A,Bundled,O,MI,Cooperative,MISO,"26,622.90","164,245","31,078","5,057.80","45,376","1,794","3,106.50","26,915",596,.,.,.,"34,787.20","236,536","33,468"
2017,15344,Polk-Burnett Electric Coop,A,Bundled,O,WI,Cooperative,MISO,"25,863.00","173,266","18,900","5,571.00","50,848","1,469",13,51,11,.,.,.,"31,447.00","224,165","20,380"
2017,15349,City of Preston,A,Bundled,O,IA,Municipal,MISO,610,"3,712",497,535.3,"4,089",147,0,0,0,0,0,0,"1,145.30","7,801",644
2017,15356,Price Electric Coop Inc,A,Bundled,O,WI,Cooperative,MISO,"10,928.70","54,097","8,825","1,541.00","11,563",342,.,.,.,.,.,.,"12,469.70","65,660","9,167"
2017,15386,City of Princeton - (KY),A,Bundled,O,KY,Municipal,LGEE,"4,193.00","31,464","2,965","1,982.00","13,525",828,"8,352.00","65,143",62,.,.,.,"14,527.00","110,132","3,855"
2017,15387,Princeton Public Utils Comm,A,Bundled,O,MN,Municipal,MISO,"2,325.00","14,763","2,220",710,"4,756",228,"3,657.00","32,718",49,.,.,.,"6,692.00","52,237","2,497"
2017,15388,City of Princeton - (IL),A,Bundled,O,IL,Municipal,MISO,"3,095.00","29,082","3,796","2,012.00","16,027",685,"4,707.00","50,479",58,.,.,.,"9,814.00","95,588","4,539"
2017,15410,Prince George Electric Coop,A,Bundled,O,VA,Cooperative,PJM,"18,437.00","162,248","10,301","6,937.00","71,258","1,323","8,043.00","93,442",14,.,.,.,"33,417.00","326,948","11,638"
2017,15419,PUD No 3 of Mason County,A,Bundled,O,WA,Political Subdivision,BPAT,"46,288.00","439,108","31,156","16,946.00","189,481","2,355","1,481.00","20,909",1,0,0,0,"64,715.00","649,498","33,512"
2017,15444,Provo City Corp,A,Bundled,O,UT,Municipal,PACE,"24,806.00","238,841","32,294","35,705.00","400,395","4,243","9,073.00","139,161",1,.,.,.,"69,584.00","778,397","36,538"
2017,15462,City of Pryor - (OK),A,Bundled,O,OK,Municipal,SWPP,"3,651.00","41,068","3,839","4,287.00","51,221",961,.,.,.,.,.,.,"7,938.00","92,289","4,800"
2017,15466,Public Service Co of Colorado,A,Bundled,O,CO,Investor Owned,PSCO,"1,033,324.50","9,107,102","1,244,432","1,231,676.40","12,999,382","214,345","421,067.50","6,449,173",339,"7,144.40","73,155",1,"2,693,212.80","28,628,812","1,459,117"
2017,15470,"Duke Energy Indiana, LLC",A,Bundled,O,IN,Investor Owned,MISO,"1,005,552.30","8,644,836","714,024","777,226.20","8,252,839","102,827","769,267.90","10,598,737","2,718",.,.,.,"2,552,046.40","27,496,412","819,569"
2017,15472,Public Service Co of NH,A,Bundled,O,NH,Investor Owned,ISNE,"478,721.90","2,312,312","331,614","180,551.80","836,385","46,439","31,463.40","89,963","1,576",.,.,.,"690,737.10","3,238,660","379,629"
2017,15472,Public Service Co of NH,C,Delivery,O,NH,Investor Owned,ISNE,"58,717.00","821,210","103,833","116,790.40","2,446,003","28,620","40,907.50","1,252,144","1,222",.,.,.,"216,414.90","4,519,357","133,675"
2017,15473,Public Service Co of NM,A,Bundled,O,NM,Investor Owned,PNM,"419,123.00","3,136,065","464,386","431,958.00","4,024,917","57,354","89,496.00","1,573,415",244,.,.,.,"940,577.00","8,734,397","521,984"
2017,15474,Public Service Co of Oklahoma,A,Bundled,O,OK,Investor Owned,SWPP,"601,403.70","5,943,163","472,622","479,434.80","6,414,240","71,199","273,400.60","5,668,890","6,201",.,.,.,"1,354,239.10","18,026,293","550,022"
2017,15477,Public Service Elec & Gas Co,A,Bundled,O,NJ,Investor Owned,PJM,"1,849,308.00","11,441,909","1,709,514","974,246.00","7,942,174","230,336","39,147.00","813,929","6,060",0,0,0,"2,862,701.00","20,198,012","1,945,910"
2017,15477,Public Service Elec & Gas Co,C,Delivery,O,NJ,Investor Owned,PJM,"61,103.00","1,627,109","218,733","570,338.00","15,589,127","76,676","113,039.00","3,121,202","2,437","3,113.00","213,243",5,"747,593.00","20,550,681","297,851"
2017,15500,Puget Sound Energy Inc,A,Bundled,O,WA,Investor Owned,PSEI,"1,232,074.70","10,931,999","998,078","911,186.20","9,163,597","133,542","112,816.70","1,214,818","3,399",548.9,"5,983",1,"2,256,626.50","21,316,397","1,135,020"
2017,15500,Puget Sound Energy Inc,C,Delivery,O,WA,Investor Owned,PSEI,.,.,.,415.9,"42,870",1,"12,168.10","1,958,374",15,.,.,.,"12,584.00","2,001,244",16
2017,15507,City of Pulaski - (TN),A,Bundled,O,TN,Municipal,TVA,"19,278.00","159,944","11,878","13,805.00","114,377","2,506","11,584.00","166,548",11,0,0,0,"44,667.00","440,869","14,395"
2017,15541,Borough of Quakertown - (PA),A,Bundled,O,PA,Municipal,PJM,"4,225.00","33,344","4,553","2,337.00","14,421",636,"4,171.00","38,934",139,0,0,0,"10,733.00","86,699","5,328"
2017,15566,City of Quincy - (FL),A,Bundled,O,FL,Municipal,FPC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,15619,City of Radford - (VA),A,Bundled,O,VA,Municipal,PJM,"8,259.00","67,054","6,529","3,733.00","31,889",853,"6,944.00","68,624",33,.,.,.,"18,936.00","167,567","7,415"
2017,15621,"Radiant Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,"4,680.00","32,523","2,979","4,718.00","34,041","2,455",0,0,0,.,.,.,"9,398.00","66,564","5,434"
