Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA Code,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2019,3323,Town of Chalmers - (IN),A,Bundled,O,IN,Municipal,MISO,369,"2,627",299,85,771,46,107,"1,007",1,.,.,.,561,"4,405",346
2019,3329,Borough of Chambersburg,A,Bundled,O,PA,Municipal,PJM,"9,598.00","94,833","9,499","10,665.00","110,366","1,614","8,130.00","104,905",22,.,.,.,"28,393.00","310,104","11,135"
2019,3355,City of Chanute,A,Bundled,O,KS,Municipal,SWPP,"4,196.00","43,469","4,569","3,823.90","43,151",932,"11,933.00","187,245",96,.,.,.,"19,952.90","273,865","5,597"
2019,3356,City of Ceylon - (MN),A,Bundled,O,MN,Municipal,MISO,152,"1,892",192,54,665,45,.,.,.,.,.,.,206,"2,557",237
2019,3366,City of Chapman - (KS),A,Bundled,O,KS,Municipal,SWPP,765,"5,554",704,428,"5,739",88,.,.,.,.,.,.,"1,193.00","11,293",792
2019,3373,City of Chappell - (NE),A,Bundled,O,NE,Municipal,SWPP,445,"4,478",497,471,"4,477",277,.,.,.,.,.,.,916,"8,955",774
2019,3384,City of Charlevoix - (MI),A,Bundled,O,MI,Municipal,MISO,"2,517.50","22,653","3,601","2,087.70","18,093",847,"1,279.70","15,912",7,.,.,.,"5,884.90","56,658","4,455"
2019,3400,City of Chaska - (MN),A,Bundled,O,MN,Municipal,MISO,"11,146.80","78,458","9,420","17,006.60","161,536",965,"13,987.80","134,356",103,.,.,.,"42,141.20","374,350","10,488"
2019,3405,Village of Chatham - (IL),A,Bundled,O,IL,Municipal,MISO,"6,670.00","58,550","6,503","1,832.00","18,179",282,153,996,7,.,.,.,"8,655.00","77,725","6,792"
2019,3406,City of Chattahoochee - (FL),A,Bundled,O,FL,Municipal,FPC,"1,424.00","11,302",939,618,"4,721",176,"1,852.00","20,267",2,0,0,0,"3,894.00","36,290","1,117"
2019,3408,City of Chattanooga - (TN),A,Bundled,O,GA,Municipal,TVA,"15,993.00","146,903","9,657","5,879.00","49,380","1,257",407,"4,398",1,0,0,0,"22,279.00","200,681","10,915"
2019,3408,City of Chattanooga - (TN),A,Bundled,O,TN,Municipal,TVA,"238,019.00","2,181,768","151,239","240,004.00","2,268,562","25,038","70,940.00","1,103,618",59,0,0,0,"548,963.00","5,553,948","176,336"
2019,3413,PUD No 1 of Chelan County,A,Bundled,O,WA,Political Subdivision,CHPD,"27,985.30","878,505","39,434","17,069.80","492,072","10,591","7,749.30","350,055","1,482",.,.,.,"52,804.40","1,720,632","51,507"
2019,3413,PUD No 1 of Chelan County,B,Energy,O,WA,Political Subdivision,CHPD,.,.,.,.,.,.,"12,953.10","237,992",1,.,.,.,"12,953.10","237,992",1
2019,3415,Village of Chelsea - (MI),A,Bundled,O,MI,Municipal,MISO,"2,075.00","21,097","2,625","4,220.00","46,673",473,"3,031.00","37,352",14,.,.,.,"9,326.00","105,122","3,112"
2019,3420,City of Cheney - (WA),A,Bundled,O,WA,Municipal,AVA,"4,710.20","60,655","5,341","3,906.10","67,820",449,"1,099.10","20,065",8,.,.,.,"9,715.40","148,540","5,798"
2019,3421,City of Chignik - (AK),A,Bundled,O,AK,Municipal,NA,153,274,55,155,362,60,.,.,.,0,0,0,308,636,115
2019,3422,City of Chefornak,A,Bundled,O,AK,Municipal,NA,306,551,97,425,749,31,.,.,.,.,.,.,731,"1,300",128
2019,3426,Cherokee Electric Coop,A,Bundled,O,AL,Cooperative,TVA,"32,735.00","245,530","17,604","17,388.00","112,356","6,525","8,547.00","144,736",3,0,0,0,"58,670.00","502,622","24,132"
2019,3435,"Cherry-Todd Electric Coop, Inc",A,Bundled,O,NE,Cooperative,SWPP,"1,245.60","9,942",842,259.4,"3,032",19,"1,182.90","9,289",234,.,.,.,"2,687.90","22,263","1,095"
2019,3435,"Cherry-Todd Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,"7,624.90","68,965","4,385","2,447.00","36,946",373,560,"4,713",126,.,.,.,"10,631.90","110,624","4,884"
2019,3436,Cherryland Electric Coop Inc,A,Bundled,O,MI,Cooperative,MISO,"40,060.60","274,422","33,121","12,461.30","121,531","2,827",203.2,"1,483",127,.,.,.,"52,725.10","397,436","36,075"
2019,3437,City of Cherryville - (NC),A,Bundled,O,NC,Municipal,DUK,"3,131.00","23,197","2,077","2,183.00","21,639",361,485,"5,891",5,.,.,.,"5,799.00","50,727","2,443"
2019,3445,Village of Chester - (NE),A,Bundled,O,NE,Municipal,SWPP,169,"1,397",129,112,610,63,.,.,.,.,.,.,281,"2,007",192
2019,3447,Town of Chester,A,Bundled,O,MA,Municipal,ISNE,970,"4,076",602,242.6,"1,072",92,.,.,.,.,.,.,"1,212.60","5,148",694
2019,3454,City of Chetopa - (KS),A,Bundled,O,KS,Municipal,SWPP,973.1,"5,225",535,463.2,"3,003",118,0,0,0,.,.,.,"1,436.30","8,228",653
2019,3459,City of Chewelah,A,Bundled,O,WA,Municipal,AVA,900,"12,000","1,106",800,"9,000",203,.,.,.,.,.,.,"1,700.00","21,000","1,309"
2019,3461,Cheyenne Light Fuel & Power d/b/a Black,A,Bundled,O,WY,Investor Owned,WACM,"42,100.00","268,031","38,145","67,485.00","521,837","5,168","59,221.00","886,883",5,0,0,0,"168,806.00","1,676,751","43,318"
2019,3465,Chitina Electric Inc,A,Bundled,O,AK,Investor Owned,NA,70.8,100,43,155.5,256,34,0,0,0,0,0,0,226.3,356,77
2019,3470,Cherokee County Elec Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,"29,434.00","270,872","19,192","6,017.00","58,932","1,825","6,679.00","79,520",1,.,.,.,"42,130.00","409,324","21,018"
2019,3475,City of Chickamauga,A,Bundled,O,GA,Municipal,TVA,"1,266.00","11,247",829,"1,429.00","12,402",152,0,0,0,0,0,0,"2,695.00","23,649",981
2019,3477,City of Chicopee - (MA),A,Bundled,O,MA,Municipal,ISNE,"25,819.50","191,216","23,445","18,435.40","133,343","2,864","15,156.70","129,867",38,.,.,.,"59,411.60","454,426","26,347"
2019,3478,Cimarron Electric Coop,A,Bundled,O,OK,Cooperative,SWPP,"18,665.00","170,335","13,999","35,177.00","358,252","4,068","6,844.00","155,517",9,.,.,.,"60,686.00","684,104","18,076"
2019,3486,Chillicothe Municipal Utils,A,Bundled,O,MO,Municipal,SWPP,"4,743.00","42,244","3,805","4,443.00","47,339",873,722,"8,421",30,0,0,0,"9,908.00","98,004","4,708"
2019,3495,Chimney Rock Public Power Dist,A,Bundled,O,NE,Political Subdivision,WACM,"3,341.00","23,790","1,960","1,046.00","8,075",317,"2,268.00","15,344",952,.,.,.,"6,655.00","47,209","3,229"
2019,3498,Chippewa Valley Electric Coop,A,Bundled,O,WI,Cooperative,MISO,"12,503.20","87,103","7,026","1,967.30","15,003",527,95.2,452,29,0,0,0,"14,565.70","102,558","7,582"
2019,3502,"Choctawhatche Elec Coop, Inc",A,Bundled,O,FL,Cooperative,AEC,"80,549.00","672,068","46,869","21,902.30","218,044","6,568","1,227.60","16,861",2,.,.,.,"103,678.90","906,973","53,439"
2019,3503,"Choptank Electric Cooperative, Inc",A,Bundled,O,MD,Cooperative,PJM,"100,535.40","684,009","48,687","32,203.80","235,882","5,878","9,600.60","101,452",25,0,0,0,"142,339.80","1,021,343","54,590"
2019,3522,Chugach Electric Assn Inc,A,Bundled,O,AK,Cooperative,CEA,"98,888.40","467,384","71,794","92,000.90","526,817","9,731","9,351.60","61,494",7,0,0,0,"200,240.90","1,055,695","81,532"
2019,3525,Village of Churchville - (NY),A,Bundled,O,NY,Municipal,NYIS,896.6,"11,920",991,696.6,"10,078",93,.,.,.,.,.,.,"1,593.20","21,998","1,084"
2019,3527,Choctaw Electric Coop Inc,A,Bundled,O,OK,Cooperative,SWPP,"34,004.60","265,932","18,794","2,379.10","22,531",185,"10,723.20","187,742",8,.,.,.,"47,106.90","476,205","18,987"
2019,3535,City of Cimarron - (KS),A,Bundled,O,KS,Municipal,SWPP,923,"8,609",925,580,"5,386",173,178,"1,604",8,0,0,0,"1,681.00","15,599","1,106"
2019,3542,Duke Energy Ohio Inc,A,Bundled,O,OH,Investor Owned,PJM,"345,239.70","3,123,204","268,695","74,952.80","764,925","21,415","9,841.10","121,548",412,.,.,.,"430,033.60","4,009,677","290,522"
2019,3542,Duke Energy Ohio Inc,C,Delivery,O,OH,Investor Owned,PJM,"251,237.90","4,344,098","375,321","234,521.60","7,041,140","55,369","75,327.80","4,779,259","1,699",.,.,.,"561,087.30","16,164,497","432,389"
2019,3597,Citizens Electric Co - (PA),A,Bundled,O,PA,Investor Owned,PJM,"8,922.00","87,051","5,868","2,669.00","24,733","1,085",898,"8,728",12,0,0,0,"12,489.00","120,512","6,965"
2019,3597,Citizens Electric Co - (PA),C,Delivery,O,PA,Investor Owned,PJM,7,259,9,147,"6,445",59,685,"40,776",25,0,0,0,839,"47,480",93
2019,3600,Citizens Electric Corporation - (MO),A,Bundled,O,MO,Cooperative,MISO,"41,269.00","297,094","24,510","13,301.00","110,380","2,691","60,433.00","1,237,709",106,.,.,.,"115,003.00","1,645,183","27,307"
2019,3633,City of McLaughlin - (SD),A,Bundled,O,SD,Municipal,SWPP,274,"3,124",273,361,"3,367",92,.,.,.,.,.,.,635,"6,491",365
2019,3634,City of Nixa - (MO),A,Bundled,O,MO,Municipal,SWPP,"12,967.00","93,869","9,823","3,852.00","36,946",917,"3,126.00","28,739",39,.,.,.,"19,945.00","159,554","10,779"
2019,3641,"Claiborne Electric Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,"30,474.40","306,377","21,355","7,469.00","75,358","2,388","20,996.60","251,402",108,.,.,.,"58,940.00","633,137","23,851"
2019,3644,PUD No 1 of Clallam County,A,Bundled,O,WA,Political Subdivision,BPAT,"46,347.00","445,625","28,846","14,804.60","172,912","3,389","1,340.50","20,089",2,.,.,.,"62,492.10","638,626","32,237"
2019,3647,City of Claremore,A,Bundled,O,OK,Municipal,SWPP,"15,925.00","119,183","10,734","4,093.00","30,324","1,297","6,430.00","124,181",142,.,.,.,"26,448.00","273,688","12,173"
2019,3660,PUD No 1 of Clark County - (WA),A,Bundled,O,WA,Political Subdivision,BPAT,"225,773.00","2,437,497","195,282","100,655.00","1,336,291","18,637","41,156.00","740,382",29,0,0,0,"367,584.00","4,514,170","213,948"
2019,3687,Clark Energy Coop Inc - (KY),A,Bundled,O,KY,Cooperative,PJM,"36,398.00","334,702","24,901","9,233.00","84,362","1,880",887,"10,498",1,.,.,.,"46,518.00","429,562","26,782"
2019,3701,Clark Electric Coop - (WI),A,Bundled,O,WI,Cooperative,MISO,"18,193.90","136,310","9,147","5,261.80","60,573",119,.,.,.,.,.,.,"23,455.70","196,883","9,266"
2019,3702,Clarksdale Public Utilities,A,Bundled,O,MS,Municipal,MISO,"6,848.00","60,706","5,218","7,381.00","47,635","1,253","1,280.00","14,431",3,.,.,.,"15,509.00","122,772","6,474"
2019,3704,City of Clarksville - (TN),A,Bundled,O,TN,Municipal,TVA,"103,711.00","921,286","63,332","62,815.00","571,674","8,346","4,765.00","72,119",3,0,0,0,"171,291.00","1,565,079","71,681"
2019,3705,Clarksville Light & Water Co,A,Bundled,O,AR,Municipal,SWPP,"3,865.00","45,539","3,830","3,255.00","37,369",670,"9,482.00","146,066",50,.,.,.,"16,602.00","228,974","4,550"
2019,3710,City of Clay Center - (KS),A,Bundled,O,KS,Municipal,SWPP,"2,448.00","20,016","2,118","1,243.00","9,639",350,"1,647.00","15,845",238,.,.,.,"5,338.00","45,500","2,706"
2019,3712,Clay County Electric Coop Corp,A,Bundled,O,AR,Cooperative,MISO,"16,032.50","110,842","10,400","10,559.90","78,621","2,444","7,329.90","85,476",12,.,.,.,"33,922.30","274,939","12,856"
2019,3712,Clay County Electric Coop Corp,A,Bundled,O,MO,Cooperative,MISO,75.1,545,46,17.4,144,7,.,.,.,.,.,.,92.5,689,53
2019,3716,Clay-Union Electric Corp,A,Bundled,O,SD,Cooperative,SWPP,"6,134.00","52,828","3,282","1,362.00","15,202",203,"1,096.00","9,196",315,.,.,.,"8,592.00","77,226","3,800"
2019,3722,Clarke Electric Coop Inc - (IA),A,Bundled,O,IA,Cooperative,MISO,"9,185.10","69,243","5,139","3,294.00","34,740",292,592,"7,367",2,.,.,.,"13,071.10","111,350","5,433"
2019,3726,Clay Electric Coop Inc,A,Bundled,O,IL,Cooperative,MISO,"5,484.00","36,971","2,940","2,152.00","13,982",310,.,.,.,.,.,.,"7,636.00","50,953","3,250"
2019,3731,Town of Clayton,A,Bundled,O,NC,Municipal,CPLE,"10,702.00","74,775","6,432","4,301.00","38,618",632,.,.,.,.,.,.,"15,003.00","113,393","7,064"
2019,3732,Town of Clayton,A,Bundled,O,DE,Municipal,PJM,"2,265.20","15,755","1,427",647.3,"5,024",81,.,.,.,.,.,.,"2,912.50","20,779","1,508"
2019,3735,City of Colman - (SD),A,Bundled,O,SD,Municipal,SWPP,514.8,"5,133",326,129.4,"1,115",23,363.1,"3,813",6,.,.,.,"1,007.30","10,061",355
2019,3739,Clearwater Power Company,A,Bundled,O,ID,Cooperative,AVA,"14,268.70","122,543","8,894","2,784.60","29,551",780,"1,346.10","23,294",3,.,.,.,"18,399.40","175,388","9,677"
2019,3739,Clearwater Power Company,A,Bundled,O,OR,Cooperative,BPAT,190.4,"1,538",146,46,375,31,.,.,.,.,.,.,236.4,"1,913",177
2019,3739,Clearwater Power Company,A,Bundled,O,WA,Cooperative,AVA,"1,288.30","10,860",860,389.4,"3,666",138,483.1,"7,473",1,.,.,.,"2,160.80","21,999",999
2019,3755,Cleveland Electric Illum Co,A,Bundled,O,OH,Investor Owned,PJM,"158,101.10","1,269,762","175,716","67,182.10","522,794","14,231","17,572.40","337,807",96,0,0,0,"242,855.60","2,130,363","190,043"
2019,3755,Cleveland Electric Illum Co,C,Delivery,O,OH,Investor Owned,PJM,"290,835.80","4,129,566","492,757","365,008.80","5,822,812","69,112","86,085.40","5,934,954",557,731.2,"36,062",1,"742,661.20","15,923,394","562,427"
2019,3757,"Clay Electric Cooperative, Inc",A,Bundled,O,FL,Cooperative,SEC,"261,444.20","2,262,772","157,602","66,994.10","658,525","20,119","26,392.10","428,292",31,.,.,.,"354,830.40","3,349,589","177,752"
2019,3758,City of Cleveland - (TN),A,Bundled,O,TN,Municipal,TVA,"43,618.00","381,278","27,129","41,607.00","388,259","4,664","16,547.00","265,023",17,0,0,0,"101,772.00","1,034,560","31,810"
2019,3762,City of Cleveland - (OH),A,Bundled,O,OH,Municipal,PJM,"55,255.60","377,063","64,852","94,975.80","629,742","8,723","53,971.80","582,305",25,.,.,.,"204,203.20","1,589,110","73,600"
2019,3764,Clearwater-Polk Elec Coop Inc,A,Bundled,O,MN,Cooperative,MISO,"8,319.00","62,896","4,384","1,611.00","10,871",220,0,0,0,0,0,0,"9,930.00","73,767","4,604"
2019,3774,City of Clewiston,A,Bundled,O,FL,Municipal,FPC,"5,400.20","51,833","3,493","4,953.10","46,099",617,987.5,"1,330",1,.,.,.,"11,340.80","99,262","4,111"
2019,3804,Clinton Combined Utility Sys,A,Bundled,O,SC,Municipal,DUK,"5,530.00","34,616","3,430","5,320.00","53,535",625,"2,291.00","14,966",1,.,.,.,"13,141.00","103,117","4,056"
2019,3806,"Clinton County Elec Coop, Inc",A,Bundled,O,IL,Cooperative,MISO,"10,070.00","76,792","5,132","7,039.00","67,825",902,.,.,.,.,.,.,"17,109.00","144,617","6,034"
2019,3812,City of Clinton - (TN),A,Bundled,O,TN,Municipal,TVA,"42,799.00","369,255","25,421","21,442.00","183,299","4,555","15,640.00","241,058",10,0,0,0,"79,881.00","793,612","29,986"
2019,3813,Village of Clinton - (MI),A,Bundled,O,MI,Municipal,MISO,"1,283.00","9,171","1,300",742,"6,278",164,772,"6,483",21,.,.,.,"2,797.00","21,932","1,485"
2019,3814,City of Clintonville - (WI),A,Bundled,O,WI,Municipal,MISO,"1,941.00","17,689","2,342","1,677.00","17,248",476,"7,307.00","82,184",12,.,.,.,"10,925.00","117,121","2,830"
2019,3815,Town of Coatesville - (IN),A,Bundled,O,IN,Municipal,MISO,393,"4,021",268,61.5,549,40,30.8,291,7,.,.,.,485.3,"4,861",315
2019,3824,Clyde Light & Power,A,Bundled,O,OH,Municipal,PJM,"3,178.00","24,979","2,727","2,714.00","18,810",336,"12,451.00","163,007",9,.,.,.,"18,343.00","206,796","3,072"
2019,3828,Cloverland Electric Co-op,A,Bundled,O,MI,Cooperative,MISO,"36,990.40","286,586","35,125","30,640.70","287,859","7,337","11,758.80","141,788",9,0,0,0,"79,389.90","716,233","42,471"
2019,3839,Coahoma Electric Power Assn,A,Bundled,O,MS,Cooperative,MISO,"10,140.60","91,869","5,957","6,165.70","45,882","2,054","2,696.20","27,798",10,.,.,.,"19,002.50","165,549","8,021"
2019,3841,Coast Electric Power Assn,A,Bundled,O,MS,Cooperative,SOCO,"131,166.00","1,129,319","76,419","45,961.00","411,686","7,112","15,492.00","235,187",10,0,0,0,"192,619.00","1,776,192","83,541"
2019,3843,Coastal Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"35,893.20","257,810","17,393","9,151.40","71,564","2,809","14,693.70","184,921",5,.,.,.,"59,738.30","514,295","20,207"
2019,3844,"Coastal Electric Coop, Inc",A,Bundled,O,SC,Cooperative,SC,"22,533.00","141,381","10,518","4,128.90","30,302","1,161",561,"4,737",4,0,0,0,"27,222.90","176,420","11,683"
2019,3850,"Codington-Clark Elec Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,"8,093.00","86,798","3,099","4,316.00","44,999",246,.,.,.,.,.,.,"12,409.00","131,797","3,345"
2019,3855,Columbia Power System,A,Bundled,O,TN,Municipal,TVA,"38,127.00","351,850","24,914","32,840.00","314,511","4,896",-216,0,0,0,0,0,"70,751.00","666,361","29,810"
2019,3881,City of Cody,A,Bundled,O,WY,Municipal,WACM,"4,620.00","36,766","6,372","7,384.00","78,159","1,375",.,.,.,.,.,.,"12,004.00","114,925","7,747"
2019,3892,City of Coffeyville - (KS),A,Bundled,O,KS,Municipal,SWPP,"5,745.80","49,493","4,971","7,591.80","69,958","1,008","36,844.60","682,917",10,0,0,0,"50,182.20","802,368","5,989"
2019,3900,City of Coggon - (IA),A,Bundled,O,IA,Municipal,MISO,321,"3,988",317,136,400,44,298,200,1,0,0,0,755,"4,588",362
2019,3913,City of Colby - (KS),A,Bundled,O,KS,Municipal,SWPP,"2,087.40","19,674","2,338","1,024.30","9,891",621,"2,859.50","30,203",101,.,.,.,"5,971.20","59,768","3,060"
2019,3915,Coldwater Board of Public Util,A,Bundled,O,MI,Municipal,MISO,"4,737.00","41,443","5,825","5,513.00","52,429","1,344","29,796.00","415,968",64,.,.,.,"40,046.00","509,840","7,233"
2019,3916,Cobb Electric Membership Corp,A,Bundled,O,GA,Cooperative,SOCO,"291,308.00","2,624,574","188,518","120,938.40","1,273,871","22,374","13,458.40","186,238",68,.,.,.,"425,704.80","4,084,683","210,960"
2019,3923,City of Coleman - (TX),A,Bundled,O,TX,Municipal,ERCO,"2,365.00","18,656","1,888","1,055.00","8,225",465,764,"7,322",21,.,.,.,"4,184.00","34,203","2,374"
2019,3931,Coles-Moultrie Electric Coop,A,Bundled,O,IL,Cooperative,MISO,"17,983.00","121,220","8,502","6,273.00","49,371","1,106","3,451.00","35,068",8,.,.,.,"27,707.00","205,659","9,616"
2019,3938,"Coleman County Elec Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"6,848.80","59,933","7,081","2,902.00","27,954","1,694","3,661.00","77,142",5,.,.,.,"13,411.80","165,029","8,780"
2019,3939,City of College Park - (GA),A,Bundled,O,GA,Municipal,SOCO,"8,049.90","70,572","7,063","21,972.10","243,885",945,.,.,.,.,.,.,"30,022.00","314,457","8,008"
2019,3940,City of College Station - (TX),A,Bundled,O,TX,Municipal,ERCO,"59,730.00","463,391","39,277","44,145.00","401,199","3,356",.,.,.,.,.,.,"103,875.00","864,590","42,633"
2019,3957,City of Collins - (MS),A,Bundled,O,MS,Municipal,SOCO,"2,081.40","20,785",958,"2,497.60","24,942",428,46.3,462,4,.,.,.,"4,625.30","46,189","1,390"
2019,3986,City of Collinsville - (OK),A,Bundled,O,OK,Municipal,SWPP,"3,858.00","28,479","2,813","1,750.00","14,230",338,773,"7,446",5,.,.,.,"6,381.00","50,155","3,156"
2019,3989,City of Colorado Springs - (CO),A,Bundled,O,CO,Municipal,PSCO,"191,855.40","1,497,575","198,762","97,202.00","1,104,322","34,738","154,558.90","2,100,428","1,598",.,.,.,"443,616.30","4,702,325","235,098"
2019,3990,Colorado River Indian Irr Proj,A,Bundled,O,AZ,Federal,WALC,"1,151.20","19,540","1,624","2,659.20","38,457",952,7.5,227,13,.,.,.,"3,817.90","58,224","2,589"
2019,3990,Colorado River Indian Irr Proj,A,Bundled,O,CA,Federal,WALC,"1,288.70","17,120","1,797",260.3,"3,452",150,.,.,.,.,.,.,"1,549.00","20,572","1,947"
2019,3991,CMS Energy Resource Management,B,Energy,O,MI,Retail Power Marketer,MISO,0,0,0,0,0,0,"6,919.60","176,076",1,0,0,0,"6,919.60","176,076",1
2019,4003,City of Colton - (CA),A,Bundled,O,CA,Municipal,CISO,"15,356.00","98,135","17,054","15,363.00","78,952","2,870","23,369.00","161,131",99,.,.,.,"54,088.00","338,218","20,023"
2019,4005,"Columbia Basin Elec Cooperative, Inc",A,Bundled,O,OR,Cooperative,BPAT,"4,360.40","41,238","3,123","2,240.80","27,842",525,"2,602.40","40,958",244,0,0,0,"9,203.60","110,038","3,892"
2019,4007,City of Columbia City - (IN),A,Bundled,O,IN,Municipal,PJM,"4,916.00","47,609","4,389","3,971.00","36,824",472,"1,776.00","15,944",12,0,0,0,"10,663.00","100,377","4,873"
2019,4008,Columbia Power Coop Assn Inc,A,Bundled,O,OR,Cooperative,BPAT,"1,668.00","14,421","1,417",483,"4,683",245,354,"4,318",264,.,.,.,"2,505.00","23,422","1,926"
2019,4040,Calhoun County Elec Coop Assn,A,Bundled,O,IA,Cooperative,MISO,"4,533.20","32,250","1,667",0,0,0,673.4,"5,367",26,.,.,.,"5,206.60","37,617","1,693"
2019,4041,"Columbia Rural Elec Assn, Inc",A,Bundled,O,OR,Cooperative,BPAT,104.8,879,45,121.8,627,31,322.7,"3,909",67,.,.,.,549.3,"5,415",143
2019,4041,"Columbia Rural Elec Assn, Inc",A,Bundled,O,WA,Cooperative,BPAT,"7,240.50","56,924","3,854","7,252.60","76,284","1,548","15,790.90","210,051",543,.,.,.,"30,284.00","343,259","5,945"
2019,4045,City of Columbia - (MO),A,Bundled,O,MO,Municipal,MISO,"53,780.00","427,640","43,900","50,390.00","475,405","6,747","21,837.00","240,628",29,.,.,.,"126,007.00","1,143,673","50,676"
2019,4061,City of Columbiana - (OH),A,Bundled,O,OH,Municipal,PJM,"3,237.00","24,549","3,147","3,302.00","26,052",534,"1,505.00","21,225",10,.,.,.,"8,044.00","71,826","3,691"
2019,4063,Co-Mo Electric Coop Inc,A,Bundled,O,MO,Cooperative,AECI,"48,231.00","381,164","29,407","7,197.00","63,475","2,250",934,"11,875",1,.,.,.,"56,362.00","456,514","31,658"
2019,4065,City of Columbus - (OH),A,Bundled,O,OH,Municipal,PJM,"9,126.70","80,551","11,626","15,588.40","114,072","3,645","61,429.80","639,841",429,.,.,.,"86,144.90","834,464","15,700"
2019,4068,City of Columbus - (MS),A,Bundled,O,MS,Municipal,TVA,"13,662.00","126,308","9,107","23,048.00","216,793","3,626","1,674.00","19,585",3,0,0,0,"38,384.00","362,686","12,736"
2019,4071,"Columbus Electric Coop, Inc",A,Bundled,O,AZ,Cooperative,PNM,410.1,"2,472",431,69.7,456,38,364.4,"2,935",20,.,.,.,844.2,"5,863",489
2019,4071,"Columbus Electric Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,"3,875.20","23,658","3,542","4,235.30","25,788",837,"5,012.10","38,001",293,.,.,.,"13,122.60","87,447","4,672"
2019,4073,City of Columbus - (WI),A,Bundled,O,WI,Municipal,MISO,"2,244.60","19,190","2,439","2,625.60","25,779",436,"2,466.90","33,837",3,0,0,0,"7,337.10","78,806","2,878"
2019,4078,City of Comanche - (OK),A,Bundled,O,OK,Municipal,SWPP,"1,000.00","7,433",659,557,"5,037",138,.,.,.,.,.,.,"1,557.00","12,470",797
2019,4091,City of Commerce - (GA),A,Bundled,O,GA,Municipal,SOCO,"3,792.90","30,983","2,503","2,900.00","24,701",384,0,0,0,.,.,.,"6,692.90","55,684","2,887"
2019,4100,"Commerce Energy, Inc.",B,Energy,O,CA,Retail Power Marketer,CISO,"6,133.50","47,053","5,720","23,787.50","452,277","2,552",0,0,0,0,0,0,"29,921.00","499,330","8,272"
