"Country.Iso code","Country.Full","Date.Full","Date.Year","Date.Month","Date.Day","Data.Cases.New","Data.Cases.Total","Data.Cases.New per million","Data.Cases.Total per million","Data.Deaths.New","Data.Deaths.Total","Data.Deaths.New per million","Data.Deaths.Total per million"
"ROU","Romania","2022-06-28","2022","6","28","3","9","0.155","0.466","0","0","0.0","0.0"
"ROU","Romania","2022-06-29","2022","6","29","2","11","0.103","0.569","0","0","0.0","0.0"
"ROU","Romania","2022-06-30","2022","6","30","0","11","0.0","0.569","0","0","0.0","0.0"
"ROU","Romania","2022-07-01","2022","7","1","0","11","0.0","0.569","0","0","0.0","0.0"
"ROU","Romania","2022-07-02","2022","7","2","0","11","0.0","0.569","0","0","0.0","0.0"
"ROU","Romania","2022-07-03","2022","7","3","0","11","0.0","0.569","0","0","0.0","0.0"
"ROU","Romania","2022-07-04","2022","7","4","0","11","0.0","0.569","0","0","0.0","0.0"
"ROU","Romania","2022-07-05","2022","7","5","0","11","0.0","0.569","0","0","0.0","0.0"
"ROU","Romania","2022-07-06","2022","7","6","0","11","0.0","0.569","0","0","0.0","0.0"
"ROU","Romania","2022-07-07","2022","7","7","3","14","0.155","0.724","0","0","0.0","0.0"
"ROU","Romania","2022-07-08","2022","7","8","0","14","0.0","0.724","0","0","0.0","0.0"
"ROU","Romania","2022-07-09","2022","7","9","0","14","0.0","0.724","0","0","0.0","0.0"
"ROU","Romania","2022-07-10","2022","7","10","0","14","0.0","0.724","0","0","0.0","0.0"
"ROU","Romania","2022-07-11","2022","7","11","0","14","0.0","0.724","0","0","0.0","0.0"
"ROU","Romania","2022-07-12","2022","7","12","0","14","0.0","0.724","0","0","0.0","0.0"
"ROU","Romania","2022-07-13","2022","7","13","1","15","0.052","0.776","0","0","0.0","0.0"
"ROU","Romania","2022-07-14","2022","7","14","1","16","0.052","0.828","0","0","0.0","0.0"
"ROU","Romania","2022-07-15","2022","7","15","2","18","0.103","0.931","0","0","0.0","0.0"
"ROU","Romania","2022-07-16","2022","7","16","0","18","0.0","0.931","0","0","0.0","0.0"
"ROU","Romania","2022-07-17","2022","7","17","0","18","0.0","0.931","0","0","0.0","0.0"
"ROU","Romania","2022-07-18","2022","7","18","0","18","0.0","0.931","0","0","0.0","0.0"
"ROU","Romania","2022-07-19","2022","7","19","1","19","0.052","0.983","0","0","0.0","0.0"
"ROU","Romania","2022-07-20","2022","7","20","0","19","0.0","0.983","0","0","0.0","0.0"
"ROU","Romania","2022-07-21","2022","7","21","0","19","0.0","0.983","0","0","0.0","0.0"
"ROU","Romania","2022-07-22","2022","7","22","0","19","0.0","0.983","0","0","0.0","0.0"
"ROU","Romania","2022-07-23","2022","7","23","1","20","0.052","1.035","0","0","0.0","0.0"
"ROU","Romania","2022-07-24","2022","7","24","0","20","0.0","1.035","0","0","0.0","0.0"
"ROU","Romania","2022-07-25","2022","7","25","0","20","0.0","1.035","0","0","0.0","0.0"
"ROU","Romania","2022-07-26","2022","7","26","0","20","0.0","1.035","0","0","0.0","0.0"
"ROU","Romania","2022-07-27","2022","7","27","0","20","0.0","1.035","0","0","0.0","0.0"
"ROU","Romania","2022-07-28","2022","7","28","0","20","0.0","1.035","0","0","0.0","0.0"
"ROU","Romania","2022-07-29","2022","7","29","1","21","0.052","1.086","0","0","0.0","0.0"
"ROU","Romania","2022-07-30","2022","7","30","0","21","0.0","1.086","0","0","0.0","0.0"
"ROU","Romania","2022-07-31","2022","7","31","0","21","0.0","1.086","0","0","0.0","0.0"
"ROU","Romania","2022-08-01","2022","8","1","0","21","0.0","1.086","0","0","0.0","0.0"
"ROU","Romania","2022-08-02","2022","8","2","0","21","0.0","1.086","0","0","0.0","0.0"
"ROU","Romania","2022-08-03","2022","8","3","1","22","0.052","1.138","0","0","0.0","0.0"
"ROU","Romania","2022-08-04","2022","8","4","0","22","0.0","1.138","0","0","0.0","0.0"
"ROU","Romania","2022-08-05","2022","8","5","0","22","0.0","1.138","0","0","0.0","0.0"
"ROU","Romania","2022-08-06","2022","8","6","0","22","0.0","1.138","0","0","0.0","0.0"
"ROU","Romania","2022-08-07","2022","8","7","0","22","0.0","1.138","0","0","0.0","0.0"
"ROU","Romania","2022-08-08","2022","8","8","6","28","0.31","1.449","0","0","0.0","0.0"
"ROU","Romania","2022-08-09","2022","8","9","0","28","0.0","1.449","0","0","0.0","0.0"
"ROU","Romania","2022-08-10","2022","8","10","0","28","0.0","1.449","0","0","0.0","0.0"
"ROU","Romania","2022-08-11","2022","8","11","3","31","0.155","1.604","0","0","0.0","0.0"
"ROU","Romania","2022-08-12","2022","8","12","0","31","0.0","1.604","0","0","0.0","0.0"
"ROU","Romania","2022-08-13","2022","8","13","0","31","0.0","1.604","0","0","0.0","0.0"
"ROU","Romania","2022-08-14","2022","8","14","0","31","0.0","1.604","0","0","0.0","0.0"
"ROU","Romania","2022-08-15","2022","8","15","0","31","0.0","1.604","0","0","0.0","0.0"
"ROU","Romania","2022-08-16","2022","8","16","1","32","0.052","1.656","0","0","0.0","0.0"
"ROU","Romania","2022-08-17","2022","8","17","0","32","0.0","1.656","0","0","0.0","0.0"
"ROU","Romania","2022-08-18","2022","8","18","2","34","0.103","1.759","0","0","0.0","0.0"
"ROU","Romania","2022-08-19","2022","8","19","0","34","0.0","1.759","0","0","0.0","0.0"
"ROU","Romania","2022-08-20","2022","8","20","0","34","0.0","1.759","0","0","0.0","0.0"
"ROU","Romania","2022-08-21","2022","8","21","0","34","0.0","1.759","0","0","0.0","0.0"
"ROU","Romania","2022-08-22","2022","8","22","0","34","0.0","1.759","0","0","0.0","0.0"
"ROU","Romania","2022-08-23","2022","8","23","1","35","0.052","1.811","0","0","0.0","0.0"
"ROU","Romania","2022-08-24","2022","8","24","0","35","0.0","1.811","0","0","0.0","0.0"
"ROU","Romania","2022-08-25","2022","8","25","0","35","0.0","1.811","0","0","0.0","0.0"
"ROU","Romania","2022-08-26","2022","8","26","1","36","0.052","1.863","0","0","0.0","0.0"
"RUS","Russia","2022-07-12","2022","7","12","1","1","0.007","0.007","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-14","2022","7","14","1","1","0.028","0.028","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-15","2022","7","15","0","1","0.0","0.028","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-16","2022","7","16","0","1","0.0","0.028","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-17","2022","7","17","0","1","0.0","0.028","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-18","2022","7","18","0","1","0.0","0.028","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-19","2022","7","19","0","1","0.0","0.028","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-20","2022","7","20","0","1","0.0","0.028","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-21","2022","7","21","0","1","0.0","0.028","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-22","2022","7","22","0","1","0.0","0.028","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-23","2022","7","23","0","1","0.0","0.028","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-24","2022","7","24","0","1","0.0","0.028","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-25","2022","7","25","2","3","0.056","0.083","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-26","2022","7","26","0","3","0.0","0.083","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-27","2022","7","27","0","3","0.0","0.083","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-28","2022","7","28","0","3","0.0","0.083","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-29","2022","7","29","0","3","0.0","0.083","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-30","2022","7","30","0","3","0.0","0.083","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-07-31","2022","7","31","1","4","0.028","0.111","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-01","2022","8","1","0","4","0.0","0.111","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-02","2022","8","2","0","4","0.0","0.111","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-03","2022","8","3","0","4","0.0","0.111","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-04","2022","8","4","0","4","0.0","0.111","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-05","2022","8","5","0","4","0.0","0.111","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-06","2022","8","6","0","4","0.0","0.111","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-07","2022","8","7","0","4","0.0","0.111","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-08","2022","8","8","1","5","0.028","0.139","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-09","2022","8","9","0","5","0.0","0.139","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-10","2022","8","10","0","5","0.0","0.139","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-11","2022","8","11","0","5","0.0","0.139","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-12","2022","8","12","0","5","0.0","0.139","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-13","2022","8","13","0","5","0.0","0.139","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-14","2022","8","14","0","5","0.0","0.139","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-15","2022","8","15","0","5","0.0","0.139","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-16","2022","8","16","0","5","0.0","0.139","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-17","2022","8","17","1","6","0.028","0.167","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-18","2022","8","18","0","6","0.0","0.167","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-19","2022","8","19","0","6","0.0","0.167","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-20","2022","8","20","0","6","0.0","0.167","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-21","2022","8","21","0","6","0.0","0.167","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-22","2022","8","22","0","6","0.0","0.167","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-23","2022","8","23","0","6","0.0","0.167","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-24","2022","8","24","1","7","0.028","0.195","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-25","2022","8","25","0","7","0.0","0.195","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-26","2022","8","26","0","7","0.0","0.195","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-27","2022","8","27","0","7","0.0","0.195","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-28","2022","8","28","0","7","0.0","0.195","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-29","2022","8","29","0","7","0.0","0.195","0","0","0.0","0.0"
"SAU","Saudi Arabia","2022-08-30","2022","8","30","1","8","0.028","0.223","0","0","0.0","0.0"
"SDN","Sudan","2022-07-31","2022","7","31","1","1","0.022","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-01","2022","8","1","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-02","2022","8","2","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-03","2022","8","3","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-04","2022","8","4","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-05","2022","8","5","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-06","2022","8","6","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-07","2022","8","7","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-08","2022","8","8","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-09","2022","8","9","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-10","2022","8","10","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-11","2022","8","11","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-12","2022","8","12","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-13","2022","8","13","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-14","2022","8","14","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-15","2022","8","15","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-16","2022","8","16","0","1","0.0","0.022","0","0","0.0","0.0"
"SDN","Sudan","2022-08-17","2022","8","17","1","2","0.022","0.044","0","0","0.0","0.0"
"SGP","Singapore","2022-06-20","2022","6","20","1","1","0.183","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-06-21","2022","6","21","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-06-22","2022","6","22","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-06-23","2022","6","23","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-06-24","2022","6","24","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-06-25","2022","6","25","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-06-26","2022","6","26","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-06-27","2022","6","27","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-06-28","2022","6","28","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-06-29","2022","6","29","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-06-30","2022","6","30","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-07-01","2022","7","1","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-07-02","2022","7","2","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-07-03","2022","7","3","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-07-04","2022","7","4","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-07-05","2022","7","5","0","1","0.0","0.183","0","0","0.0","0.0"
"SGP","Singapore","2022-07-06","2022","7","6","1","2","0.183","0.367","0","0","0.0","0.0"
"SGP","Singapore","2022-07-07","2022","7","7","1","3","0.183","0.55","0","0","0.0","0.0"
"SGP","Singapore","2022-07-08","2022","7","8","1","4","0.183","0.733","0","0","0.0","0.0"
"SGP","Singapore","2022-07-09","2022","7","9","0","4","0.0","0.733","0","0","0.0","0.0"
"SGP","Singapore","2022-07-10","2022","7","10","0","4","0.0","0.733","0","0","0.0","0.0"
"SGP","Singapore","2022-07-11","2022","7","11","0","4","0.0","0.733","0","0","0.0","0.0"
"SGP","Singapore","2022-07-12","2022","7","12","0","4","0.0","0.733","0","0","0.0","0.0"
"SGP","Singapore","2022-07-13","2022","7","13","1","5","0.183","0.917","0","0","0.0","0.0"
"SGP","Singapore","2022-07-14","2022","7","14","1","6","0.183","1.1","0","0","0.0","0.0"
"SGP","Singapore","2022-07-15","2022","7","15","0","6","0.0","1.1","0","0","0.0","0.0"
"SGP","Singapore","2022-07-16","2022","7","16","0","6","0.0","1.1","0","0","0.0","0.0"
"SGP","Singapore","2022-07-17","2022","7","17","0","6","0.0","1.1","0","0","0.0","0.0"
"SGP","Singapore","2022-07-18","2022","7","18","0","6","0.0","1.1","0","0","0.0","0.0"
"SGP","Singapore","2022-07-19","2022","7","19","0","6","0.0","1.1","0","0","0.0","0.0"
"SGP","Singapore","2022-07-20","2022","7","20","0","6","0.0","1.1","0","0","0.0","0.0"
"SGP","Singapore","2022-07-21","2022","7","21","0","6","0.0","1.1","0","0","0.0","0.0"
"SGP","Singapore","2022-07-22","2022","7","22","0","6","0.0","1.1","0","0","0.0","0.0"
"SGP","Singapore","2022-07-23","2022","7","23","0","6","0.0","1.1","0","0","0.0","0.0"
"SGP","Singapore","2022-07-24","2022","7","24","2","8","0.367","1.467","0","0","0.0","0.0"
"SGP","Singapore","2022-07-25","2022","7","25","1","9","0.183","1.65","0","0","0.0","0.0"
"SGP","Singapore","2022-07-26","2022","7","26","2","11","0.367","2.017","0","0","0.0","0.0"
"SGP","Singapore","2022-07-27","2022","7","27","0","11","0.0","2.017","0","0","0.0","0.0"
"SGP","Singapore","2022-07-28","2022","7","28","0","11","0.0","2.017","0","0","0.0","0.0"
"SGP","Singapore","2022-07-29","2022","7","29","0","11","0.0","2.017","0","0","0.0","0.0"
"SGP","Singapore","2022-07-30","2022","7","30","0","11","0.0","2.017","0","0","0.0","0.0"
"SGP","Singapore","2022-07-31","2022","7","31","0","11","0.0","2.017","0","0","0.0","0.0"
"SGP","Singapore","2022-08-01","2022","8","1","1","12","0.183","2.2","0","0","0.0","0.0"
"SGP","Singapore","2022-08-02","2022","8","2","1","13","0.183","2.384","0","0","0.0","0.0"
"SGP","Singapore","2022-08-03","2022","8","3","0","13","0.0","2.384","0","0","0.0","0.0"
"SGP","Singapore","2022-08-04","2022","8","4","0","13","0.0","2.384","0","0","0.0","0.0"
"SGP","Singapore","2022-08-05","2022","8","5","2","15","0.367","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-06","2022","8","6","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-07","2022","8","7","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-08","2022","8","8","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-09","2022","8","9","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-10","2022","8","10","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-11","2022","8","11","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-12","2022","8","12","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-13","2022","8","13","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-14","2022","8","14","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-15","2022","8","15","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-16","2022","8","16","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-17","2022","8","17","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-18","2022","8","18","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-19","2022","8","19","0","15","0.0","2.75","0","0","0.0","0.0"
"SGP","Singapore","2022-08-20","2022","8","20","1","16","0.183","2.934","0","0","0.0","0.0"
"SLV","El Salvador","2022-08-30","2022","8","30","1","1","0.158","0.158","0","0","0.0","0.0"
"SRB","Serbia","2022-06-17","2022","6","17","1","1","0.146","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-06-18","2022","6","18","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-06-19","2022","6","19","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-06-20","2022","6","20","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-06-21","2022","6","21","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-06-22","2022","6","22","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-06-23","2022","6","23","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-06-24","2022","6","24","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-06-25","2022","6","25","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-06-26","2022","6","26","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-06-27","2022","6","27","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-06-28","2022","6","28","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-06-29","2022","6","29","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-06-30","2022","6","30","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-07-01","2022","7","1","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-07-02","2022","7","2","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-07-03","2022","7","3","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-07-04","2022","7","4","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-07-05","2022","7","5","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-07-06","2022","7","6","0","1","0.0","0.146","0","0","0.0","0.0"
"SRB","Serbia","2022-07-07","2022","7","7","4","5","0.582","0.728","0","0","0.0","0.0"
"SRB","Serbia","2022-07-08","2022","7","8","0","5","0.0","0.728","0","0","0.0","0.0"
"SRB","Serbia","2022-07-09","2022","7","9","0","5","0.0","0.728","0","0","0.0","0.0"
"SRB","Serbia","2022-07-10","2022","7","10","0","5","0.0","0.728","0","0","0.0","0.0"
"SRB","Serbia","2022-07-11","2022","7","11","0","5","0.0","0.728","0","0","0.0","0.0"
"SRB","Serbia","2022-07-12","2022","7","12","0","5","0.0","0.728","0","0","0.0","0.0"
"SRB","Serbia","2022-07-13","2022","7","13","0","5","0.0","0.728","0","0","0.0","0.0"
"SRB","Serbia","2022-07-14","2022","7","14","0","5","0.0","0.728","0","0","0.0","0.0"
"SRB","Serbia","2022-07-15","2022","7","15","0","5","0.0","0.728","0","0","0.0","0.0"
"SRB","Serbia","2022-07-16","2022","7","16","0","5","0.0","0.728","0","0","0.0","0.0"
"SRB","Serbia","2022-07-17","2022","7","17","0","5","0.0","0.728","0","0","0.0","0.0"
"SRB","Serbia","2022-07-18","2022","7","18","0","5","0.0","0.728","0","0","0.0","0.0"
"SRB","Serbia","2022-07-19","2022","7","19","0","5","0.0","0.728","0","0","0.0","0.0"
