"artist.gender","artist.name","artist.role","data.medium","data.thumbnail","data.title","data.url","dimensions.depth","dimensions.height","dimensions.width","metadata.acquisition date","metadata.creation decade","metadata.creation year","metadata.credit","artist.birth.location","artist.birth.year","artist.death.location","artist.death.year"
"Male","Ryley, Charles Reuben","artist","Graphite, watercolour and pen on paper","http://www.tate.org.uk/art/images/work/T/T10/T10356_8.jpg","Three Recumbent Men in Tricorne Hats","http://www.tate.org.uk/art/artworks/ryley-three-recumbent-men-in-tricorne-hats-t10356","0.0","63.0","69.0","1997","0","0","Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996","London, United Kingdom","1752","London, United Kingdom","1798"
"Male","Ryman, Robert","artist","Enamelac paint on fibreglass, aluminium and wood","http://www.tate.org.uk/art/images/work/T/T07/T07147_8.jpg","Guild","http://www.tate.org.uk/art/artworks/ryman-guild-t07147","38.0","918.0","982.0","1996","1980","1982","Presented by Janet Wolfson de Botton 1996","Nashville-Davidson, United States","1930","","0"
"Male","Rckriem, Ulrich","artist","Dolomite stone","","Double Piece","http://www.tate.org.uk/art/artworks/ruckriem-double-piece-t05741","550.0","550.0","1460.0","1990","1980","1982","Presented by the artist 1990","Dsseldorf, Deutschland","1938","","0"
"Male","Sadler, Walter Dendy","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01556_8.jpg","A Good Story","http://www.tate.org.uk/art/artworks/sadler-a-good-story-n01556","0.0","819.0","622.0","1894","1880","1881","Presented by Sir Henry Tate 1894","Dorking, United Kingdom","1854","Saint Ives, United Kingdom","1923"
"Male","Sadotti, Giorgio","artist","Screenprint on paper","","Dont Look","http://www.tate.org.uk/art/artworks/sadotti-dont-look-p78403","0.0","840.0","1040.0","2000","2000","2000","Purchased 2000","","1955","","0"
"Female","Said, Anne","artist","Graphite on paper","http://www.tate.org.uk/art/images/work/T/T00/T00533_8.jpg","Jos Wild Wood","http://www.tate.org.uk/art/artworks/said-jos-wild-wood-t00533","0.0","540.0","762.0","1962","1960","1961","Purchased 1962","Hook, United Kingdom","1914","","1995"
"Male","Sailmaker, Isaac","artist","Ink and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T09/T09233_8.jpg","Landscape","http://www.tate.org.uk/art/artworks/sailmaker-landscape-t09233","0.0","284.0","97.0","1997","0","0","Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996","","1633","London, United Kingdom","1721"
"Female","Saint Phalle, Niki de","artist","Plaster, paint, string, polythene and wire on wood","http://www.tate.org.uk/art/images/work/T/T03/T03824_8.jpg","Shooting Picture","http://www.tate.org.uk/art/artworks/saint-phalle-shooting-picture-t03824","81.0","780.0","1430.0","1984","1960","1961","Purchased 1984","Neuilly-sur-Seine, France","1930","","2002"
"Male","Saint-Gaudens, Augustus","artist","Bronze and oak","http://www.tate.org.uk/art/images/work/N/N03/N03431_8.jpg","Robert Louis Stevenson","http://www.tate.org.uk/art/artworks/saint-gaudens-robert-louis-stevenson-n03431","70.0","1097.0","1097.0","1919","1880","1887","Presented by Miss Mary Hoadley Dodge 1919","Dublin, ire","1848","Cornwall, United Kingdom","1907"
"Male","Sala, Anri","artist","Video, 2 projections, colour","http://www.tate.org.uk/art/images/work/T/T12/T12814_8.jpg","After Three Minutes","http://www.tate.org.uk/art/artworks/sala-after-three-minutes-t12814","0.0","0.0","0.0","2008","2000","2007","Presented 2008","Tiran, Shqipria","1974","","0"
"Male","Sala, George Augustus Henry","artist","Ink and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T10/T10115_8.jpg","The Way Its Done at the Casino. A Couple Dancing","http://www.tate.org.uk/art/artworks/sala-the-way-its-done-at-the-casino-a-couple-dancing-t10115","0.0","110.0","89.0","1997","1850","1851","Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996","London, United Kingdom","1828","Brighton, United Kingdom","1896"
"Female","Salcedo, Doris","artist","Steel cot, steel shelving, rubber, 10 plastic dolls and pig intestine","http://www.tate.org.uk/art/images/work/T/T07/T07836_8.jpg","Untitled","http://www.tate.org.uk/art/artworks/salcedo-untitled-t07836","460.0","2410.0","1870.0","2002","1980","1987","Purchased 2002","Bogot, Colombia","1958","","0"
"Male","Salgado, Sebastio","artist","Photograph, gelatin silver print on paper","","The Gold Mine, Brazil","http://www.tate.org.uk/art/artworks/salgado-the-gold-mine-brazil-p13091","0.0","280.0","430.0","2010","1980","1986","Accepted by HM Government in lieu of inheritance tax from the Estate of Barbara Lloyd and allocated to Tate 2009","Aimors, Brasil","1944","","0"
"Male","Salle, David","artist","Acrylic paint and oil paint on 6 canvases on wood","http://www.tate.org.uk/art/images/work/T/T07/T07176_8.jpg","Satori Three Inches within Your Heart","http://www.tate.org.uk/art/artworks/salle-satori-three-inches-within-your-heart-t07176","0.0","2910.0","2142.0","1996","1980","1988","Presented by Janet Wolfson de Botton 1996","Norman, United States","1952","","0"
"Male","Salmeron, Ernesto","artist","Heavy goods vehicle, section of concrete wall, printed papers, video and other materials","http://www.tate.org.uk/art/images/work/T/T12/T12991_8.jpg","Auras of War","http://www.tate.org.uk/art/artworks/salmeron-auras-of-war-t12991","0.0","0.0","0.0","2010","1990","1996","Presented by Tate Patrons 2010 ","Managua, Nicaragua","1977","","0"
"Male","Salt, John","artist","Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P11/P11008_8.jpg","Pink Trailer","http://www.tate.org.uk/art/artworks/salt-pink-trailer-p11008","0.0","641.0","432.0","1980","1970","1977","Presented by E.J. Power through the Friends of the Tate Gallery 1980","Birmingham, United Kingdom","1937","","0"
"Female","Salter, Rebecca","artist","Woodcut on paper","","Four Lines IV","http://www.tate.org.uk/art/artworks/salter-four-lines-iv-p77678","0.0","330.0","229.0","1994","1990","1994","Purchased 1994","Sussex, United Kingdom","1955","","0"
"Male","Samaras, Lucas","artist","Mahogany box, wool, steel pins, glass and acetate film","http://www.tate.org.uk/art/images/work/T/T07/T07186_8.jpg","Box","http://www.tate.org.uk/art/artworks/samaras-box-t07186","380.0","255.0","350.0","1996","1960","1963","Presented by Janet Wolfson de Botton 1996","Kastora, Ells","1936","","0"
"Male","Sandby, Paul","artist","Graphite, ink and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T10/T10121_8.jpg","The Boot and the Blockhead","http://www.tate.org.uk/art/artworks/sandby-the-boot-and-the-blockhead-t10121","0.0","75.0","115.0","1997","0","0","Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996","Nottingham, United Kingdom","1730","London, United Kingdom","1809"
"Male","Sandby, Thomas","artist","Ink on paper","http://www.tate.org.uk/art/images/work/T/T09/T09212_8.jpg","Nottingham","http://www.tate.org.uk/art/artworks/sandby-nottingham-t09212","0.0","398.0","81.0","1997","0","0","Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996","Nottingham, United Kingdom","1721","Windsor, United Kingdom","1798"
"Male","Sander, August","artist","Photograph, gelatin silver print on paper","","Self-portrait","http://www.tate.org.uk/art/artworks/sander-self-portrait-p20347","0.0","149.0","216.0","2010","1920","1922","Presented by Gerd  and Christine Sander 2009","Herdorf, Deutschland","1876","Kln, Deutschland","1964"
"Male","Sander, Ludwig","artist","Lithograph on paper","","Three Blues","http://www.tate.org.uk/art/artworks/sander-three-blues-p01798","0.0","464.0","410.0","1976","1960","1966","Presented by the Museum of Modern Art, New York 1976","Staten Island","1906","New York, United States","1975"
"Female","Sanders, Ann","artist","Watercolour on paper","http://www.tate.org.uk/art/images/work/T/T08/T08575_8.jpg","Wooded Landscape with Traveller and Packhorse, after F. Towne","http://www.tate.org.uk/art/artworks/sanders-wooded-landscape-with-traveller-and-packhorse-after-f-towne-t08575","0.0","387.0","275.0","1997","1770","1778","Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996","","1778","","1778"
"Male","Sandle, Michael","artist","Watercolour and graphite on paper","http://www.tate.org.uk/art/images/work/T/T12/T12426_8.jpg","Anti-Aircraft Memorial","http://www.tate.org.uk/art/artworks/sandle-anti-aircraft-memorial-t12426","0.0","0.0","0.0","2007","1970","1977","Presented by the artist 2007","Weymouth, United Kingdom","1936","","0"
"Female","Sands, Ethel","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T07/T07809_8.jpg","Flowers in a Jug","http://www.tate.org.uk/art/artworks/sands-flowers-in-a-jug-t07809","18.0","460.0","550.0","2002","1920","1920","Bequeathed by Colonel Christopher Sands 2000, accessioned 2001","Newport, United States","1873","London, United Kingdom","1962"
"Female","Sandys, Edwina","artist","Lithograph on paper","","[no title]","http://www.tate.org.uk/art/artworks/sandys-no-title-p06814","0.0","435.0","295.0","1978","1970","1977","Presented by Curwen Studio 1978","London, United Kingdom","1938","","0"
"Male","Sandys, Frederick","artist","Chalk on paper","http://www.tate.org.uk/art/images/work/T/T05/T05717_8.jpg","Great Yarmouth and Breydon Water","http://www.tate.org.uk/art/artworks/sandys-great-yarmouth-and-breydon-water-t05717","0.0","851.0","372.0","1989","1870","1871","Purchased 1989","Norwich, United Kingdom","1829","London, United Kingdom","1904"
"Male","Sant, James","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T02/T02059_8.jpg","Rosalind","http://www.tate.org.uk/art/artworks/sant-rosalind-t02059","0.0","664.0","791.0","1976","0","0","Presented by Mrs S. Swinton 1976","Croydon, United Kingdom","1820","London, United Kingdom","1916"
"Male","Sargant, Francis W.","artist","Marble","","Carlino","http://www.tate.org.uk/art/artworks/sargant-carlino-n05409","206.0","368.0","381.0","1943","1900","1902","Presented by W.L. Sargant, the artist's brother, through the Art Fund 1943","London, United Kingdom","1870","Cambridge, United Kingdom","1960"
"Male","Sargent, John Singer","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T12/T12988_8.jpg","Mrs Carl Meyer and her Children","http://www.tate.org.uk/art/artworks/sargent-mrs-carl-meyer-and-her-children-t12988","0.0","1340.0","2014.0","2009","1890","1896","Bequeathed by Adle, Lady Meyer 1930, with a life interest for her son and grandson and presented in 2005 in celebration of the lives of Sir Anthony and Lady Barbadee Meyer, accessioned 2009 ","Firenze, Italia","1856","London, United Kingdom","1925"
"Male","Sarkissian, Hrair","artist","14 photographs, colour, Lambda print, on paper mounted on aluminium","","Execution Squares","http://www.tate.org.uk/art/artworks/sarkissian-execution-squares-p80086","0.0","0.0","0.0","2012","2000","2008","Purchased with funds provided by the Middle East North Africa Acquisitions Committee 2011","Dimashq, Suriyah","1973","","0"
"Male","Sarmento, Julio","artist","Paper, printed paper and paint on paper","http://www.tate.org.uk/art/images/work/T/T12/T12838_8.jpg","Mehr Licht","http://www.tate.org.uk/art/artworks/sarmento-mehr-licht-t12838","125.0","2810.0","2200.0","2008","1980","1985","Presented by the artist 2007","Lisboa, Portugal","1948","","0"
"Male","Sartorius, Francis","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00888_8.jpg","A Black Horse with Two Dogs","http://www.tate.org.uk/art/artworks/sartorius-a-black-horse-with-two-dogs-t00888","0.0","416.0","346.0","1966","1790","1793","Presented by Alistair McAlpine (later Lord McAlpine of West Green) 1966","London, United Kingdom","1734","London, United Kingdom","1804"
"Male","Sartorius, John Nost","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T02/T02371_8.jpg","The Earl of Darlington Fox-Hunting with the Raby Pack: The Death","http://www.tate.org.uk/art/artworks/sartorius-the-earl-of-darlington-fox-hunting-with-the-raby-pack-the-death-t02371","0.0","914.0","711.0","1979","1800","1804","Presented by Paul Mellon through the British Sporting Art Trust 1979","London, United Kingdom","1759","","1828"
"Male","Sasnal, Wilhelm","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T12/T12130_8.jpg","Untitled (a)","http://www.tate.org.uk/art/artworks/sasnal-untitled-a-t12130","0.0","299.0","241.0","2005","2000","2004","Presented by Tate Patrons 2004","Tarnw, Polska","1972","","0"
"Male","Saunders, David","artist","Acrylic paint on 3 canvases","http://www.tate.org.uk/art/images/work/T/T12/T12506_8.jpg","Rhythm from Three Intervals","http://www.tate.org.uk/art/artworks/saunders-rhythm-from-three-intervals-t12506","0.0","0.0","0.0","2007","1970","1975","Presented by the artist 2007","Southend-on-Sea, United Kingdom","1936","","0"
"Female","Saunders, Helen","artist","Gouache, watercolour and graphite on paper","http://www.tate.org.uk/art/images/work/T/T00/T00624_8.jpg","Abstract Multicoloured Design","http://www.tate.org.uk/art/artworks/saunders-abstract-multicoloured-design-t00624","0.0","257.0","359.0","1963","1910","1915","Presented by Miss Ethel M. Saunders in memory of her sister 1963","London, United Kingdom","1885","Holborn","1963"
"Male","Saura, Antonio","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00866_8.jpg","Imaginary Portrait of Goya","http://www.tate.org.uk/art/artworks/saura-imaginary-portrait-of-goya-t00866","0.0","965.0","1295.0","1966","1960","1966","Purchased 1966","Huesca, Espaa","1930","","1998"
"Male","Savage, Jon","artist","35 photographs, black and white, selenium print, on paper","http://www.tate.org.uk/art/images/work/P/P79/P79851_8.jpg","Uninhabited London","http://www.tate.org.uk/art/artworks/savage-uninhabited-london-p79851","0.0","305.0","254.0","2010","1970","1977","Purchased 2009","United Kingdom","1953","","0"
"Male","Scarfe, Gerald, CBE","artist","Lithograph on paper","","Spiro Agnew","http://www.tate.org.uk/art/artworks/scarfe-spiro-agnew-p06548","0.0","587.0","778.0","1975","1970","1970","Presented by Curwen Studio through the Institute of Contemporary Prints 1975","London, United Kingdom","1936","","0"
"Male","Scarfe, Laurence","artist","Lithograph on paper","","Quatrefoil Garden","http://www.tate.org.uk/art/artworks/scarfe-quatrefoil-garden-p06752","0.0","416.0","610.0","1976","1960","1966","Presented by Curwen Studio through the Institute of Contemporary Prints 1976","","1914","","2000"
"Male","Scheibitz, Thomas","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T12/T12848_8.jpg","90 Elements","http://www.tate.org.uk/art/artworks/scheibitz-90-elements-t12848","0.0","3650.0","1820.0","2008","2000","2007","Purchased with funds provided by the Nicholas Themans Trust 2009","Radeberg, Deutschland","1968","","0"
"Female","Schendel, Mira","artist","9 monotypes on paper between 2 Perspex sheets, pins and nylon fishing wire","http://www.tate.org.uk/art/images/work/T/T13/T13709_8.jpg","Untitled (Genesis)","http://www.tate.org.uk/art/artworks/schendel-untitled-genesis-t13709","0.0","0.0","0.0","2013","1960","1965","Presented by the American Fund for the Tate Gallery 2012","Zrich, Schweiz","1919","So Paulo, Brasil","1988"
"Male","Schetky, John Christian","artist","Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01191_8.jpg","Loss of the Royal George","http://www.tate.org.uk/art/artworks/schetky-loss-of-the-royal-george-n01191","0.0","1829.0","1060.0","1885","1840","1840","Presented by the Misses Trevenen 1885","Edinburg, United States","1778","London, United Kingdom","1874"
"Male","Schinwald, Markus","artist","Film, 35 mm, shown as video, projection, colour and sound","","Dictio pii","http://www.tate.org.uk/art/artworks/schinwald-dictio-pii-t12001","0.0","0.0","0.0","2005","2000","2001","Purchased with funds provided by the Film and Video Special Acquisitions Fund 2004","Salzburg, sterreich","1973","","0"
"Male","Schmidt, Peter","artist","Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06550_8.jpg","Flowing in the Right Direction","http://www.tate.org.uk/art/artworks/schmidt-flowing-in-the-right-direction-p06550","0.0","321.0","521.0","1975","1970","1971","Presented by Curwen Studio through the Institute of Contemporary Prints 1975","Berlin, Deutschland","1931","","1980"
"Male","Schmidt-Rottluff, Karl","artist","Wood","http://www.tate.org.uk/art/images/work/N/N06/N06250_8.jpg","Male Head","http://www.tate.org.uk/art/artworks/schmidt-rottluff-male-head-n06250","165.0","133.0","343.0","1954","1910","1917","Presented by the executors of Dr Rosa Shapire 1954","Chemnitz, Deutschland","1884","Berlin, Deutschland","1976"
"Male","Schnabel, Julian","artist","Oil paint on velvet","","Homo Painting","http://www.tate.org.uk/art/artworks/schnabel-homo-painting-t07171","0.0","4170.0","2950.0","1996","1980","1981","Presented by Janet Wolfson de Botton 1996","New York, United States","1951","","0"
"Female","Schneemann, Carolee","artist","Beet juice, urine and coffee on screenprint on paper","","Interior Scroll","http://www.tate.org.uk/art/artworks/schneemann-interior-scroll-p13282","0.0","1830.0","905.0","2013","1970","1975","Presented by the American Fund for the Tate Gallery, courtesy of the American Acquisitions Committee 2012","Fox Chase, United States","1939","","0"
"Male","Schneider, Gerard","artist","Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P08/P08174_8.jpg","Untitled from Pomes dEugenio Montale, Milan","http://www.tate.org.uk/art/artworks/schneider-untitled-from-poemes-deugenio-montale-milan-p08174","0.0","65.0","35.0","1980","1960","1964","Transferred from the Library 1980","","1896","","1986"
"Male","Schoonhoven, Jan","artist","Acrylic paint on cardboard and paper on plywood base","http://www.tate.org.uk/art/images/work/T/T01/T01499_8.jpg","R69-26","http://www.tate.org.uk/art/artworks/schoonhoven-r69-26-t01499","38.0","838.0","1238.0","1972","1960","1969","Purchased 1972","Delft, Nederland","1914","","1994"
"Male","Schorr, Raoh","artist","Bronze","","Bengal Tiger","http://www.tate.org.uk/art/artworks/schorr-bengal-tiger-n04869","133.0","416.0","210.0","1937","1920","1927","Presented by the artist 1937","","1901","","1991"
"Male","Schuffenecker, Emile","artist","Pastel on paper","","Cliff, Grey Weather","http://www.tate.org.uk/art/artworks/schuffenecker-cliff-grey-weather-t03642","0.0","275.0","222.0","1983","1890","1895","Presented anonymously in memory of Sir Terence Rattigan 1983","Haute-Garonne, France","1851","Paris, France","1934"
"Male","Schultze, Bernard","artist","Gouache, ink and watercolour on paper","","Untitled","http://www.tate.org.uk/art/artworks/schultze-untitled-t06454","0.0","620.0","439.0","1991","1950","1953","Presented anonymously 1991","Pila, Polska","1915","Kln, Deutschland","2005"
"Female","Schulz-Dornburg, Ursula","artist","Photograph, gelatin silver print on paper","","From Medina to Jordan Border, Saudi Arabia","http://www.tate.org.uk/art/artworks/schulz-dornburg-from-medina-to-jordan-border-saudi-arabia-p80061","0.0","334.0","257.0","2012","2000","2003","Purchased with funds provided by the Photography Acquisitions Committee 2012","Berlin, Deutschland","1938","","0"
"Male","Schumacher, Emil","artist","Drypoint and etching on paper","http://www.tate.org.uk/art/images/work/P/P77/P77509_8.jpg","7/1961","http://www.tate.org.uk/art/artworks/schumacher-71961-p77509","0.0","292.0","415.0","1991","1960","1961","Purchased 1991","Hagen, Deutschland","1912","Ibiza, Espaa","1999"
"Male","Schurmann, Herbert","artist","Photograph, gelatin silver print on paper","","Untitled (Sheets of Paper)","http://www.tate.org.uk/art/artworks/schurmann-untitled-sheets-of-paper-p80041","0.0","73.5","100.0","2012","1930","1932","Purchased with funds provided by the Photography Acquisitions Committee 2012","Velbert, Deutschland","1908","Velbert, Deutschland","1982"
